variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0045,delinquent_payment,"The case involves fine notification, penalty addition, and repeated payments, realizing delinquent payment.",2.0,judicial_appeal,1.0,0.036024466156959534,0.0002470270555932075
V0046,administrative_appeal,The narrative follows the standard administrative appeal process ending with the notification of the result.,3.0,coercive_credit_collection,1.0,0.35078164935112,0.013974904082715511
V0047,judicial_appeal,"The narrative includes administrative appeal steps followed by an 'Appeal to Judge', realizing judicial appeal.",2.0,administrative_appeal,1.0,0.3652963638305664,0.33358433842658997
V0048,timely_payment,"The case resolves through prompt payment right at the beginning of the process, realizing timely payment.",1.0,judicial_appeal,2.0,0.014894504100084305,0.0037710245233029127
V0049,delinquent_payment,"The case involves fine notification, penalties, and administrative appeal steps before resulting in payment.",3.0,administrative_appeal,1.0,0.3374747931957245,0.00022560743673238903
V0050,delinquent_payment,"The narrative shows payment following administrative appeal steps and penalty addition, realizing delinquent payment.",3.0,administrative_appeal,1.0,0.344178706407547,0.0022350053768604994
V0051,coercive_credit_collection,"The case involves an administrative appeal process, but ultimately ends with the 'Send for Credit Collection' activity, which realizes coercive credit collection.",3.0,delinquent_payment,1.0,0.0015811827033758163,0.00676780054345727
V0052,administrative_appeal,"The case includes an administrative appeal to the Prefecture and ends with sending the appeal, realizing the administrative appeal category.",3.0,delinquent_payment,1.0,0.39846178889274597,0.003967140335589647
V0053,administrative_appeal,"The narrative features an administrative appeal process directed to the Prefecture, realizing administrative appeal.",2.0,judicial_appeal,1.0,0.3598765432834625,0.002403764985501766
V0054,delinquent_payment,"The case includes penalty addition and notification before concluding with payment, realizing delinquent payment.",2.0,administrative_appeal,1.0,0.33618342876434326,0.0009903287282213569
V0055,administrative_appeal,"The variant features steps related to an administrative appeal to the Prefecture, realizing the administrative appeal category.",3.0,coercive_credit_collection,2.0,0.42955175042152405,0.0027148013468831778
V0056,judicial_appeal,"The narrative includes an appeal to a judge following an administrative appeal process, realizing judicial appeal.",2.0,administrative_appeal,1.0,0.0015573728596791625,0.0010945438407361507
V0057,coercive_credit_collection,"The case escalates to credit collection measures after administrative appeal steps, realizing coercive credit collection.",2.0,judicial_appeal,1.0,0.3765580356121063,0.0016907023964449763
V0058,administrative_appeal,"The process focuses on receiving the result of an administrative appeal from the Prefecture, realizing administrative appeal.",3.0,coercive_credit_collection,2.0,0.33566614985466003,0.013087053783237934
V0059,coercive_credit_collection,"The case includes administrative appeal activities but ultimately ends with credit collection, realizing coercive credit collection.",2.0,administrative_appeal,1.0,0.359336256980896,0.009126193821430206
V0060,delinquent_payment,"The case undergoes multiple payments and penalty additions, realizing delinquent payment.",3.0,coercive_credit_collection,1.0,0.014461059123277664,0.0018816288793459535
V0061,administrative_appeal,"The narrative features administrative appeal steps combined with delinquent payment, categorized under administrative appeal due to the appeal process.",2.0,delinquent_payment,1.0,0.3444620370864868,0.0026457945350557566
V0062,administrative_appeal,"The process includes administrative appeal submission followed by payment, realizing administrative appeal.",0.0,delinquent_payment,1.0,0.0,0.003860592609271407
V0063,judicial_appeal,"The case directly escalates to a judicial appeal to the Judge, realizing judicial appeal.",5.0,timely_payment,1.0,0.40604734420776367,0.3344395160675049
V0064,delinquent_payment,"The case involves penalties and notification regarding a Prefecture appeal before resolving via payment, realizing delinquent payment.",2.0,administrative_appeal,1.0,0.34046539664268494,0.000713976623956114
V0065,administrative_appeal,"The narrative follows an administrative appeal process to the Prefecture ending in payment, realizing administrative appeal.",4.0,coercive_credit_collection,1.0,0.0029056973289698362,0.00095489522209391
V0066,administrative_appeal,"The narrative centers on an administrative appeal process directed to the Prefecture, realizing administrative appeal.",2.0,delinquent_payment,1.0,0.40591859817504883,0.009126193821430206
V0067,coercive_credit_collection,"The case undergoes repeated payments and penalties before escalating to credit collection, realizing coercive credit collection.",3.0,delinquent_payment,1.0,0.3478766679763794,0.3334977924823761
V0068,judicial_appeal,"The process includes both administrative and judicial appeals before ending in credit collection, realizing judicial appeal.",2.0,coercive_credit_collection,1.0,0.36334601044654846,0.00044623573194257915
V0069,judicial_appeal,"The narrative includes an administrative appeal and culminates in an appeal to a judge, realizing judicial appeal.",2.0,delinquent_payment,1.0,0.3757952153682709,0.333337664604187
V0070,administrative_appeal,"The narrative concludes with notifying the result of an administrative appeal to the offender, realizing administrative appeal.",4.0,delinquent_payment,1.0,0.35541296005249023,0.018606198951601982
V0071,coercive_credit_collection,"The case involves delinquent payments and penalties, ultimately resolving through coercive credit collection, realizing coercive credit collection.",2.0,delinquent_payment,1.0,0.3488626778125763,0.33349868655204773
V0072,delinquent_payment,"The case involves numerous payment repetitions following penalty addition, realizing delinquent payment.",5.0,judicial_appeal,2.0,0.03527989611029625,0.0004975415649823844
V0073,administrative_appeal,"The narrative incorporates both an administrative appeal process and delinquent payments, realizing administrative appeal.",5.0,judicial_appeal,1.0,0.3549659550189972,0.0044161914847791195
V0074,coercive_credit_collection,"The case includes a judicial appeal and penalties, finally concluding with coercive credit collection, realizing coercive credit collection.",3.0,judicial_appeal,1.0,0.006609482225030661,0.0017395009053871036
V0075,administrative_appeal,"The narrative goes through an administrative appeal process with subsequent payment, realizing administrative appeal.",2.0,delinquent_payment,1.0,0.010985132306814194,0.000713976623956114
V0076,coercive_credit_collection,"The case involves a fine with notifications and an administrative appeal, eventually ending with 'Send for Credit Collection' as the coercive measure.",3.0,administrative_appeal,1.0,0.017343608662486076,0.025692591443657875
V0077,administrative_appeal,"The process includes an administrative appeal to the Prefecture, concluding with 'Send Fine'.",4.0,timely_payment,1.0,0.39343830943107605,0.018020344898104668
V0078,delinquent_payment,"Payment occurs after fine notifications and penalty addition, marking this as delinquent payment.",3.0,administrative_appeal,1.0,0.010099665261805058,0.0010866702068597078
V0079,delinquent_payment,Payment is made following fine notifications and penalties.,4.0,judicial_appeal,1.0,0.009827977046370506,0.0008149819914251566
V0080,delinquent_payment,Payments happen after notifications and penalty addition.,3.0,coercive_credit_collection,2.0,0.03366719186306,0.0
V0081,judicial_appeal,"The narrative features an appeal to a judge alongside administrative steps, leading ultimately to payment after penalties.",5.0,delinquent_payment,1.0,0.025637326762080193,7.54167849663645e-05
V0082,coercive_credit_collection,Involves administrative and judicial appeals followed by escalation to coercive credit collection.,3.0,judicial_appeal,1.0,0.01656170003116131,0.005241078790277243
V0083,administrative_appeal,Involves payment combined with an administrative appeal to the Prefecture.,3.0,judicial_appeal,1.0,0.3423764705657959,0.0199038777500391
V0084,coercive_credit_collection,"Appeals processed through prefecture and judge, ending with coercive credit collection.",3.0,judicial_appeal,1.0,0.023746399208903313,0.0010727621847763658
V0085,delinquent_payment,Payment occurs after penalty addition following fine notification.,2.0,administrative_appeal,1.0,0.3534766733646393,0.00044637953396886587
V0086,administrative_appeal,Features an administrative appeal process alongside payment steps.,2.0,delinquent_payment,1.0,0.3467461168766022,0.015534210950136185
V0087,delinquent_payment,Payments occur after fine notification and penalties are added.,2.0,judicial_appeal,1.0,0.029966043308377266,0.00370114971883595
V0088,coercive_credit_collection,Fine penalties and payments lead to coercive credit collection.,3.0,delinquent_payment,1.0,0.3482862710952759,0.33349737524986267
V0089,administrative_appeal,Involves an administrative appeal to the Prefecture and results in payment.,3.0,coercive_credit_collection,1.0,0.000877381069585681,0.0035339118912816048
V0090,administrative_appeal,Involves a prefecture appeal followed by payment.,2.0,judicial_appeal,1.0,0.03756303712725639,0.0029763460624963045
V0091,judicial_appeal,Includes an appeal to a judge and an administrative appeal before final payment.,3.0,administrative_appeal,1.0,0.03051117993891239,0.020774848759174347
V0092,coercive_credit_collection,"Administrative appeal steps are present, followed by escalation to coercive credit collection.",2.0,administrative_appeal,1.0,0.0026512525510042906,0.005697730928659439
V0093,judicial_appeal,Features an appeal to a judge directly after fine creation.,7.0,timely_payment,2.0,0.4094627797603607,0.018020344898104668
V0094,administrative_appeal,Includes an administrative appeal to the Prefecture before final payment.,3.0,coercive_credit_collection,2.0,0.00848290603607893,0.0
V0095,administrative_appeal,Follows an administrative appeal process to the Prefecture with subsequent payment.,3.0,judicial_appeal,1.0,0.3455967605113983,0.002131608547642827
V0096,judicial_appeal,Involves both prefecture appeal and an appeal to a judge.,4.0,administrative_appeal,1.0,0.4297347366809845,0.3333333432674408
V0097,judicial_appeal,Contains an appeal to a judge and an administrative appeal.,5.0,administrative_appeal,1.0,0.4212518036365509,0.0015008746413514018
V0098,judicial_appeal,Features both administrative and judicial appeal steps ending in notification.,3.0,administrative_appeal,1.0,0.3610486686229706,0.0029017154593020678
V0099,judicial_appeal,Contains an appeal to a judge as well as a prefecture administrative appeal.,3.0,administrative_appeal,1.0,0.3708515465259552,0.0018641023198142648
V0100,administrative_appeal,"Involves an administrative appeal to the Prefecture, penalties, and subsequent payments.",8.0,judicial_appeal,1.0,0.36838725209236145,0.0020457857754081488
V0101,administrative_appeal,"The case involves an administrative appeal to the Prefecture, leading to a result notification and eventual payment.",4.0,delinquent_payment,1.0,0.40073704719543457,0.0020700593013316393
V0102,judicial_appeal,The case progresses through administrative appeal steps before culminating in an appeal to the judge.,0.0,administrative_appeal,1.0,0.3600379228591919,0.3334102928638458
V0103,judicial_appeal,Involves an appeal to the judge followed by sending an appeal to the Prefecture.,4.0,administrative_appeal,1.0,0.41618776321411133,0.016196124255657196
V0104,administrative_appeal,Involves processing an administrative appeal to the Prefecture up to the notification of the result.,3.0,delinquent_payment,1.0,0.3493216037750244,0.006460675969719887
V0105,judicial_appeal,Follows an administrative appeal process and concludes with an appeal to the judge.,1.0,delinquent_payment,1.0,0.35927340388298035,0.33371150493621826
V0106,coercive_credit_collection,"After administrative appeal steps, the case is ultimately escalated and resolved through coercive credit collection.",0.0,delinquent_payment,1.0,0.004372332710772753,0.012721315957605839
V0107,judicial_appeal,Involves an administrative appeal sequence followed by a judicial appeal.,2.0,delinquent_payment,1.0,0.3538665771484375,0.33360815048217773
V0108,coercive_credit_collection,"Involves appeals and a payment, but ultimately ends up escalated to coercive credit collection.",4.0,delinquent_payment,1.0,0.0020014101173728704,0.006347572896629572
V0109,administrative_appeal,Involves an administrative appeal to the Prefecture and eventually results in payment.,2.0,judicial_appeal,1.0,0.018416710197925568,6.770990876248106e-05
V0110,administrative_appeal,Proceeds via an administrative appeal to the Prefecture and concludes with payment.,3.0,delinquent_payment,1.0,0.015401937067508698,5.510637038241839e-06
V0111,coercive_credit_collection,Involves an administrative appeal sequence and eventually leads to coercive credit collection.,3.0,delinquent_payment,3.0,0.012587289325892925,0.0209362730383873
V0112,administrative_appeal,Involves an administrative appeal to the Prefecture and is resolved via delinquent payments.,4.0,judicial_appeal,1.0,0.3455996811389923,0.002128685126081109
V0113,administrative_appeal,Proceeds through an administrative appeal to the Prefecture and is resolved via payment after penalties.,4.0,coercive_credit_collection,1.0,0.0030968657229095697,0.0007637266535311937
V0114,administrative_appeal,Involves an administrative appeal to the Prefecture and is resolved via payment.,3.0,delinquent_payment,1.0,0.3413456976413727,0.0018816288793459535
V0115,administrative_appeal,"Involves processing an administrative appeal to the Prefecture, concluding with the notification of the result.",3.0,judicial_appeal,2.0,0.3408292531967163,0.004022510256618261
V0116,administrative_appeal,"Involves fine creation, notifications, and an administrative appeal to the Prefecture before payment.",2.0,delinquent_payment,1.0,0.04378114640712738,0.0032684020698070526
V0117,judicial_appeal,Involves both administrative appeal actions and an appeal to the judge before payment.,3.0,administrative_appeal,1.0,0.34287431836128235,0.0021674446761608124
V0118,judicial_appeal,Involves an appeal to the judge alongside an administrative appeal sequence.,4.0,administrative_appeal,1.0,0.39632514119148254,0.002403764985501766
V0119,judicial_appeal,Involves an administrative appeal and an appeal to the judge prior to sending the appeal.,1.0,coercive_credit_collection,1.0,0.36044982075691223,0.003967140335589647
V0120,judicial_appeal,Proceeds through administrative appeal steps and concludes with an appeal to the judge.,2.0,administrative_appeal,1.0,0.38838323950767517,0.33359038829803467
V0121,judicial_appeal,Involves an appeal to the judge combined with an administrative appeal to the Prefecture.,3.0,administrative_appeal,1.0,0.026245059445500374,0.01650872826576233
V0122,judicial_appeal,Involves penalties and an appeal to the judge followed by payments.,5.0,delinquent_payment,1.0,0.3505575954914093,0.00019684644939843565
V0123,coercive_credit_collection,"Involves fine issuance, penalties, payments, and ultimately coercive credit collection.",3.0,delinquent_payment,1.0,0.3434004783630371,0.3334452211856842
V0124,administrative_appeal,Involves an early payment step followed by administrative appeal processing.,4.0,delinquent_payment,2.0,0.3498164713382721,0.01246384996920824
V0125,administrative_appeal,Involves setting up an administrative appeal to the Prefecture and sending the fine.,4.0,timely_payment,2.0,0.38870787620544434,0.0015008746413514018
V0126,administrative_appeal,"The narrative includes an administrative appeal process directed to the Prefecture, leading to a late payment after penalties.",3.0,delinquent_payment,1.0,0.36243346333503723,0.0
V0127,administrative_appeal,The narrative features an administrative appeal to the Prefecture followed by delinquent payment.,4.0,delinquent_payment,1.0,0.3349502384662628,0.002809768309816718
V0128,administrative_appeal,Involves an administrative appeal to the Prefecture and results in delinquent payment.,3.0,delinquent_payment,1.0,0.0038526626303792,7.92998071119655e-06
V0129,coercive_credit_collection,Involves an administrative appeal and ultimately escalates to coercive credit collection.,2.0,delinquent_payment,2.0,0.01174258068203926,0.0004219587426632643
V0130,administrative_appeal,Features an administrative appeal step and ends in delinquent payment.,1.0,delinquent_payment,1.0,0.3469133675098419,0.0008149819914251566
V0131,administrative_appeal,Contains an administrative appeal to the Prefecture and results in delinquent payment.,3.0,delinquent_payment,1.0,0.014257264323532581,0.00020512867195066065
V0132,administrative_appeal,Involves an administrative appeal process and payment after penalties.,3.0,delinquent_payment,2.0,0.3390311300754547,0.001130731892772019
V0133,coercive_credit_collection,The case involves an administrative appeal and is finally resolved through coercive credit collection.,2.0,administrative_appeal,2.0,0.004777946043759584,0.0035710372030735016
V0134,judicial_appeal,"The case involves both an administrative appeal and an appeal to a judge, culminating in credit collection.",3.0,coercive_credit_collection,1.0,0.3798162043094635,0.0010727621847763658
V0135,coercive_credit_collection,Involves an administrative appeal and concludes with coercive credit collection.,2.0,administrative_appeal,3.0,0.0017573813674971461,0.010106364265084267
V0136,administrative_appeal,Involves receiving results from an administrative appeal and ends in delinquent payment.,2.0,delinquent_payment,2.0,0.0111987991258502,0.0004445431986823678
V0137,administrative_appeal,"Features an administrative appeal to the Prefecture, ending with notifying the result without payment.",2.0,judicial_appeal,1.0,0.33494266867637634,0.0018641023198142648
V0138,coercive_credit_collection,Involves administrative appeal steps and concludes via coercive credit collection.,2.0,administrative_appeal,2.0,0.008795218542218208,0.00044623573194257915
V0139,judicial_appeal,Includes an appeal to a judge as part of the legal recourse before payment.,3.0,administrative_appeal,1.0,0.008888005279004574,0.00044637953396886587
V0140,judicial_appeal,Involves an appeal to the judge followed by an administrative appeal process and payment.,4.0,administrative_appeal,1.0,0.007584440056234598,0.0017499447567388415
V0141,administrative_appeal,Includes an administrative appeal to the Prefecture and results in delinquent payment.,11.0,delinquent_payment,2.0,0.36240625381469727,0.0004111852904316038
V0142,administrative_appeal,Involves an administrative appeal to the Prefecture and delinquent payment.,4.0,delinquent_payment,1.0,0.33626589179039,0.0009881298756226897
V0143,administrative_appeal,Contains an administrative appeal element and results in delinquent payment.,9.0,judicial_appeal,1.0,0.3906230628490448,0.00041855929885059595
V0144,judicial_appeal,"Includes an appeal to a judge alongside an administrative appeal process, ending without full closure.",4.0,administrative_appeal,1.0,0.4514741003513336,0.014345300383865833
V0145,administrative_appeal,Involves an administrative appeal to the Prefecture with intermediate payment.,4.0,delinquent_payment,2.0,0.40308400988578796,0.014345300383865833
V0146,judicial_appeal,"Includes both administrative and judicial appeals (Appeal to Judge), ending in delinquent payment.",4.0,administrative_appeal,2.0,0.3363998830318451,0.0018715179758146405
V0147,judicial_appeal,Involves an appeal to a judge followed by delinquent payments.,13.0,delinquent_payment,1.0,0.35793617367744446,0.0008783331722952425
V0148,judicial_appeal,Contains an appeal to a judge and results in delinquent payment.,11.0,administrative_appeal,1.0,0.3396330177783966,0.0002470270555932075
V0149,administrative_appeal,Includes an administrative appeal to the Prefecture and delinquent payment.,4.0,delinquent_payment,1.0,0.3596773147583008,0.0031400825828313828
V0150,delinquent_payment,No appeal steps are present; the case proceeds straight to penalties and delinquent payment.,6.0,administrative_appeal,3.0,0.04835301265120506,0.0010515599278733134
V0151,delinquent_payment,"The case involves fine payments made after penalties were added and notifications sent, realizing delinquent payment.",10.0,judicial_appeal,1.0,0.041186194866895676,0.00022307074686978012
V0152,judicial_appeal,"The narrative features an appeal to the judge, realizing judicial appeal to the Judge.",4.0,coercive_credit_collection,1.0,0.333901971578598,0.031143391504883766
V0153,delinquent_payment,"The case was resolved via payments made after penalties were added following an appeal and notification, fitting delinquent payment.",14.0,judicial_appeal,3.0,0.0364336334168911,0.0006561928312294185
V0154,judicial_appeal,"The process includes an appeal to the judge before payment, realizing judicial appeal.",7.0,timely_payment,1.0,0.01799117773771286,0.000651701120659709
V0155,delinquent_payment,"Payments occur both before and after penalties and notifications, culminating in delinquent payment.",5.0,judicial_appeal,1.0,0.018456997349858284,0.0058775655925273895
V0156,administrative_appeal,"The case involves an administrative appeal to the Prefecture, realizing administrative appeal.",3.0,timely_payment,2.0,0.35730981826782227,0.004970504902303219
V0157,delinquent_payment,Resolution occurs through multiple payments following a penalty addition and fine notification.,3.0,judicial_appeal,2.0,0.05844074487686157,0.0037710245233029127
V0158,administrative_appeal,"The narrative involves administrative appeal activities directed to the Prefecture, aligning with administrative appeal.",5.0,coercive_credit_collection,1.0,0.4339836537837982,0.001717108185403049
V0159,delinquent_payment,"The fine is eventually paid after administrative appeal steps and penalty additions, fitting delinquent payment.",2.0,administrative_appeal,1.0,0.33724915981292725,0.0
V0160,coercive_credit_collection,The case ultimately escalates to coercive credit collection measures after penalty and payment attempts.,3.0,delinquent_payment,1.0,0.33999499678611755,0.33393314480781555
V0161,coercive_credit_collection,"After mixed appeal processes and penalties, the case ends in coercive credit collection.",3.0,administrative_appeal,1.0,0.0011834870092570782,0.009532470256090164
V0162,delinquent_payment,"The case includes appeals and penalties, concluding with a delinquent payment.",3.0,judicial_appeal,1.0,0.3417609930038452,7.92998071119655e-06
V0163,coercive_credit_collection,"Following administrative appeal steps and penalties, the case concludes with coercive credit collection.",2.0,administrative_appeal,2.0,0.02822149358689785,0.0034023327752947807
V0164,delinquent_payment,"The process involves an appeal process and penalty additions, ultimately resolving through payment.",3.0,coercive_credit_collection,2.0,0.3548588454723358,0.004440540913492441
V0165,coercive_credit_collection,The case involves appeals and is finally sent for coercive credit collection.,3.0,judicial_appeal,1.0,0.038580551743507385,0.013761392794549465
V0166,delinquent_payment,Extensive administrative and judicial appeal activities followed by penalties culminate in late payment.,5.0,administrative_appeal,1.0,0.053202275186777115,0.0004796349676325917
V0167,administrative_appeal,The variant centers on an administrative appeal process to the Prefecture with result notification.,4.0,judicial_appeal,1.0,0.34174609184265137,0.004939339589327574
V0168,administrative_appeal,The process involves filing an administrative appeal to the Prefecture.,2.0,delinquent_payment,2.0,0.35486188530921936,0.007418457418680191
V0169,coercive_credit_collection,"After multiple payments and penalty additions, the case is escalated to coercive credit collection.",4.0,delinquent_payment,1.0,0.3340793550014496,0.33358433842658997
V0170,coercive_credit_collection,"The case undergoes judicial appeal and penalty additions, ending in coercive credit collection.",3.0,judicial_appeal,1.0,0.3571781814098358,0.3343076705932617
V0171,delinquent_payment,The process combines administrative appeal steps with late payments after penalties.,4.0,administrative_appeal,1.0,0.012649363838136196,0.00026026240084320307
V0172,delinquent_payment,"The case involves administrative and judicial appeals with a penalty, ending in payment.",4.0,administrative_appeal,1.0,0.36327388882637024,0.00045500797568820417
V0173,coercive_credit_collection,The case receives a penalty and is directly escalated to coercive credit collection.,4.0,delinquent_payment,1.0,0.34586217999458313,0.3341670036315918
V0174,delinquent_payment,"Payment occurs after fine notification and penalty addition, realizing delinquent payment.",3.0,coercive_credit_collection,2.0,0.02729094587266445,0.002785109682008624
V0175,administrative_appeal,The narrative features an administrative appeal to the Prefecture along with a judicial appeal and notification.,3.0,coercive_credit_collection,2.0,0.33971133828163147,0.002904612571001053
V0176,administrative_appeal,"The case involves administrative appeal activities directed to the Prefecture, realizing administrative_appeal.",3.0,judicial_appeal,2.0,0.43403640389442444,0.0017698799492791295
V0177,administrative_appeal,"The case features administrative appeal processing and subsequent judicial appeal activities, fitting administrative_appeal.",6.0,coercive_credit_collection,1.0,0.4339572489261627,0.0016907023964449763
V0178,administrative_appeal,The case progresses through administrative appeal steps and concludes with notification of the appeal result.,3.0,judicial_appeal,2.0,0.3411359488964081,0.004329205956310034
