variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0079,short_cancellation,Trace consists of cancellation activities and debit memos leading directly to invoice receipt cancellation.,3.0,chronic_rework_outlier,1.0,0.3671187460422516,0.0004618242383003235
V0080,short_cancellation,Very short trace length resulting in purchase order deletion without proceeding to receipt or invoicing.,2.0,service_entry_execution,2.0,0.3942047357559204,0.06794806569814682
V0081,standard_procurement,"Standard procurement flow concluding with invoice clearing, payment block removal, and goods receipt.",4.0,chronic_rework_outlier,1.0,0.005212150048464537,3.1674953788751736e-06
V0082,standard_procurement,"Standard purchasing route including requisition, purchase order, confirmation, goods receipt, and invoice clearing.",4.0,chronic_rework_outlier,2.0,0.006275355350226164,0.0002621138410177082
V0083,standard_procurement,"Complete procurement path with invoice, purchase order, goods receipt, invoice receipt, and clearing.",4.0,service_entry_execution,1.0,6.53733077342622e-05,0.0
V0084,standard_procurement,"Standard cycle starting from requisition, through purchase order, goods receipt, and invoice recording.",4.0,chronic_rework_outlier,2.0,0.3450174331665039,0.0004822273040190339
V0085,,"Does not fit any category cleanly because it consists entirely of requisition, purchase order, and repeated goods receipts without invoice processing.",,short_cancellation,1.0,,0.00019214324129279703
V0086,standard_procurement,"Standard flow with price changes, goods receipt, invoice receipt, payment block removal, and clearing.",2.0,chronic_rework_outlier,1.0,0.0007278427365235984,0.00010890213161474094
V0087,standard_procurement,"Standard purchasing process through requisition, purchase order, quantity change, goods receipt, and clearing.",2.0,chronic_rework_outlier,1.0,0.00157982821110636,0.0002466330479364842
V0088,short_cancellation,Short trace dominated by cancellations of goods receipts and invoice receipts.,4.0,standard_procurement,1.0,0.348497599363327,2.1904461391386576e-05
V0089,standard_procurement,"Standard flow with purchase order, price change, invoice, goods receipt, block removal, and clearing.",3.0,chronic_rework_outlier,1.0,0.0031718192622065544,4.535470452537993e-06
V0090,standard_procurement,Standard procurement sequence ending with payment block removal after goods and invoice receipt.,2.0,short_cancellation,2.0,0.34618374705314636,0.005396320018917322
V0091,short_cancellation,Short sequence consisting entirely of order creation and subsequent cancellations of goods and invoice receipts.,2.0,chronic_rework_outlier,1.0,0.3682006597518921,5.3277213737601414e-05
V0092,standard_procurement,Standard procurement path terminating after payment block removal following receipt actions.,4.0,chronic_rework_outlier,1.0,0.35359540581703186,0.01280800998210907
V0093,standard_procurement,"Standard procurement cycle with order confirmation, goods receipt, invoice receipt, and final clearing.",3.0,chronic_rework_outlier,2.0,0.0001796800788724795,6.382598076015711e-05
V0094,standard_procurement,"Standard procurement process featuring purchase order approval, goods receipt, invoice, and invoice clearing.",1.0,chronic_rework_outlier,1.0,0.003602558746933937,3.9243092032847926e-05
V0095,short_cancellation,Extremely short trace consisting only of order creation and immediate goods receipt cancellation.,2.0,service_entry_execution,2.0,0.35561999678611755,0.0030055891256779432
V0096,standard_procurement,Standard procurement cycle with repeated goods receipt and ultimate clearing.,2.0,service_entry_execution,1.0,0.33430811762809753,5.931247869739309e-06
V0097,short_cancellation,Short-length variant ending with quantity change without proceeding to receipt or invoicing.,3.0,standard_procurement,1.0,0.34694957733154297,0.018110059201717377
V0098,standard_procurement,"Standard procurement flow with quantity adjustments, invoice creation, goods receipt, and invoice recording.",2.0,chronic_rework_outlier,1.0,0.3406221866607666,0.00144483323674649
V0099,standard_procurement,Straightforward procurement path from requisition and release to purchase order and goods receipt.,5.0,short_cancellation,1.0,0.3482927083969116,0.0009843168081715703
V0100,standard_procurement,"Standard procurement sequence involving quantity changes, goods receipt, invoice receipt, and clearing.",3.0,chronic_rework_outlier,1.0,0.33735886216163635,2.101981226587668e-05
V0101,service_entry_execution,"This variant includes the recording of service entry sheets alongside goods receipts and invoice clearing, realizing service-oriented procurement.",28.0,standard_procurement,1.0,0.7720546126365662,1.3303375453688204e-05
V0102,standard_procurement,"Represents a typical procurement cycle ending in invoice clearing, despite minor quantity changes.",2.0,chronic_rework_outlier,1.0,0.33533868193626404,3.5411230783211067e-06
V0103,standard_procurement,"Follows the standard purchase order, goods receipt, invoice receipt, and clearing sequence.",3.0,chronic_rework_outlier,1.0,0.0019534386228770018,3.667518831207417e-05
V0104,standard_procurement,"Standard procurement path with order confirmation, goods receipt, invoice receipt, and payment block removal.",3.0,chronic_rework_outlier,1.0,0.3481346666812897,0.007347268518060446
V0105,short_cancellation,Short trace ending in price and approval changes without completing goods receipt or invoicing.,2.0,standard_procurement,1.0,0.3384232819080353,0.00022559503850061446
V0106,,Does not fit any category clearly due to ending abruptly at invoice receipt after an unusually long duration without full clearing or cancellation characteristics.,,standard_procurement,1.0,,6.209608545759693e-05
V0107,standard_procurement,A straightforward procurement process starting from purchase requisition and ending in invoice clearing.,3.0,chronic_rework_outlier,1.0,0.0007562670507468283,0.00020788538677152246
V0108,,"Involves repeated goods receipts without proceeding to invoicing or completion, not fitting standard procurement or other specific categories.",,standard_procurement,1.0,,0.0003957904118578881
V0109,standard_procurement,"Standard purchase-to-pay process featuring goods receipt, invoice receipt, payment block removal, and clearing.",3.0,service_entry_execution,1.0,0.33924663066864014,6.941938045201823e-05
V0110,short_cancellation,Minimal-length trace where the purchase order item is blocked and then deleted without reaching fulfillment.,1.0,service_entry_execution,2.0,0.002469964325428009,0.013249523006379604
V0111,standard_procurement,Standard procurement flow progressing from requisition and purchase order to goods receipt and final invoice clearing.,3.0,chronic_rework_outlier,1.0,0.005620875861495733,0.0001787858927855268
V0112,standard_procurement,"Typical procurement process with order confirmation, goods receipt, invoice receipt, and clearing.",3.0,chronic_rework_outlier,2.0,1.363232786388835e-05,1.1012377399310935e-05
V0113,short_cancellation,Short-circuit trace ending immediately at order confirmation without progressing to execution.,3.0,standard_procurement,1.0,0.3864841163158417,0.35125628113746643
V0114,short_cancellation,"Terminates early at goods receipt following price changes, lacking full invoicing and clearing.",2.0,standard_procurement,1.0,0.3363814055919647,0.0007437094463966787
V0115,short_cancellation,Short trace where the purchase order item is quickly deleted after a quantity change.,1.0,standard_procurement,2.0,0.02213606983423233,0.03785555809736252
V0116,,"Features repeated invoice receipts and clearings with debit memos, representing complex rework rather than standard procurement or other categories.",,standard_procurement,1.0,,0.0
V0117,standard_procurement,Standard procurement flow with multiple modifications followed by goods receipt and clearing.,2.0,chronic_rework_outlier,1.0,0.003289492568001151,1.840672302932944e-05
V0118,standard_procurement,Standard procurement process concluding with invoice clearing after price and quantity adjustments.,3.0,chronic_rework_outlier,1.0,0.006923967506736517,0.00019213068298995495
V0119,standard_procurement,"Typical procurement sequence containing invoice, goods receipt, invoice receipt, and clearing.",2.0,chronic_rework_outlier,1.0,0.0019485816592350602,4.153228655923158e-05
V0120,standard_procurement,"Straightforward procurement path with order confirmation, goods receipt, and invoice clearing.",3.0,chronic_rework_outlier,2.0,0.0012281077215448022,0.00010508747072890401
V0121,,"Variant ends in a purchase order block after extensive duration, not fitting standard clearing or other categories.",,short_cancellation,1.0,,0.0029820147901773453
V0122,short_cancellation,Very short trace that terminates immediately upon receiving order confirmation.,2.0,standard_procurement,2.0,0.42354628443717957,0.33376726508140564
V0123,standard_procurement,"Standard procurement cycle with requisition, purchase order, goods receipt, payment block removal, and clearing.",3.0,chronic_rework_outlier,1.0,0.002106777159497142,0.00011666316277114674
V0124,standard_procurement,Standard procurement process featuring repeated goods receipt entries before invoice clearing.,2.0,chronic_rework_outlier,1.0,0.335627943277359,8.100674676825292e-06
V0125,,"Involves multiple repetitions of invoicing and goods receipts, indicating rework and complexity outside standard paths.",,standard_procurement,1.0,,2.909446084231604e-05
V0126,standard_procurement,"Follows a straightforward purchase order, goods receipt, invoice receipt, and clear invoice flow with minor repetitions.",3.0,chronic_rework_outlier,1.0,0.33352744579315186,0.00012899251305498183
V0127,standard_procurement,Standard procurement path ending at invoice receipt without anomalies.,3.0,chronic_rework_outlier,1.0,0.3418787717819214,0.00018823560094460845
V0128,short_cancellation,Short trace ending immediately with a change price action without proceeding to fulfillment.,2.0,service_entry_execution,2.0,0.3478564918041229,0.0010391486575827003
V0129,standard_procurement,"Standard procurement cycle involving invoice cancellation, rework, and eventual clearing.",6.0,chronic_rework_outlier,1.0,0.33346834778785706,0.0
V0130,short_cancellation,Short trace dominated by repeated approval changes without reaching execution or invoicing.,4.0,srm_transfer_failure,2.0,0.6687708497047424,0.0004025525413453579
V0131,standard_procurement,Standard procurement and invoicing process with invoice cancellation and clearing.,4.0,chronic_rework_outlier,1.0,0.33580708503723145,0.0003589650150388479
V0132,chronic_rework_outlier,"Long-running variant with massive duration, invoice cancellations, and repeated clearing steps.",5.0,standard_procurement,2.0,0.16977964341640472,6.228356505744159e-05
V0133,standard_procurement,Straightforward procurement path from requisition to invoice receipt.,4.0,chronic_rework_outlier,2.0,0.34010934829711914,0.001957673579454422
V0134,standard_procurement,"Standard cycle involving quantity changes, goods receipt, payment block removal, and clearing.",4.0,chronic_rework_outlier,1.0,0.0006097134901210666,5.451690867630532e-06
V0135,standard_procurement,Standard procurement ending with invoice clearing.,2.0,service_entry_execution,1.0,0.0006997956079430878,0.0002643567568156868
V0136,standard_procurement,"Standard cycle incorporating price changes, payment block removal, and final clearing.",4.0,chronic_rework_outlier,2.0,0.0007575163035653532,0.00013857573503628373
V0137,chronic_rework_outlier,Extreme duration variant with repeated invoice cancellations and duplicate clearing.,5.0,standard_procurement,2.0,0.16977964341640472,6.228356505744159e-05
V0138,srm_transfer_failure,Workflow originating in SRM systems and transitioning to the execution system.,2.0,service_entry_execution,2.0,0.004702764097601175,1.245606199518079e-06
V0139,standard_procurement,Procurement flow with repeated goods receipt and quantity adjustments.,4.0,short_cancellation,1.0,0.6894906163215637,0.0003900215670000762
V0140,short_cancellation,Very short trace containing only order creation and quantity change.,2.0,standard_procurement,2.0,0.3476015329360962,0.01876199059188366
V0141,short_cancellation,Short trace concluding with delivery indicator changes without advancing to receipts.,3.0,chronic_rework_outlier,1.0,0.348495215177536,0.006086368579417467
V0142,standard_procurement,Standard procurement cycle with price and quantity modifications leading to clearing.,2.0,chronic_rework_outlier,1.0,0.00944336224347353,8.252699626609683e-05
V0143,chronic_rework_outlier,Extended duration variant featuring invoice cancellations and repeated invoice postings.,3.0,standard_procurement,1.0,0.169934943318367,2.8637276045628823e-05
V0144,short_cancellation,Short sequence ending immediately after purchase order creation.,3.0,standard_procurement,1.0,0.3891354501247406,0.03397693112492561
V0145,chronic_rework_outlier,"Long-running variant with invoice cancellation, block removal, and multiple clearings.",3.0,standard_procurement,1.0,0.1702711135149002,0.00039018967072479427
V0146,short_cancellation,Short trace concluding with a price change.,3.0,standard_procurement,1.0,0.3569042980670929,0.010086960159242153
V0147,standard_procurement,"Standard cycle including price modification, payment block removal, and clearing.",4.0,chronic_rework_outlier,1.0,0.0023589192423969507,4.986959174857475e-05
V0148,standard_procurement,Standard procurement path with delivery indicator adjustments and eventual invoice clearing.,2.0,service_entry_execution,1.0,0.0016262918943539262,0.00020311104890424758
V0149,standard_procurement,Standard procurement path from requisitioning to invoice receipt.,4.0,chronic_rework_outlier,2.0,0.34639307856559753,0.0018578507006168365
V0150,chronic_rework_outlier,"Very long duration variant with extensive rework, cancellations, and repeated clearing steps.",3.0,standard_procurement,1.0,0.1705709844827652,6.070329618523829e-05
V0151,standard_procurement,"Follows a straightforward standard procurement cycle involving purchase order creation, goods receipt, invoice receipt, and final clearing with minimal friction.",3.0,chronic_rework_outlier,1.0,0.011179686523973942,0.0002195489505538717
V0152,standard_procurement,"Typical procurement path including requisition, purchase order, price adjustment, goods receipt, invoice receipt, payment block removal, and clearing.",3.0,chronic_rework_outlier,1.0,0.0033043057192116976,0.00012795116344932467
V0153,standard_procurement,"Standard procurement flow starting from requisition, creating a purchase order, goods receipt, invoice receipt, and ending with payment block removal.",3.0,chronic_rework_outlier,1.0,0.3395984470844269,0.0011889695888385177
V0154,standard_procurement,"Straightforward purchase cycle from requisition, order confirmation, goods receipt, to invoice receipt.",5.0,service_entry_execution,2.0,0.3586847484111786,0.0023682876490056515
V0155,standard_procurement,"Standard procurement path even with a vendor-created invoice initiating the sequence, followed by approval, invoice receipt, and clearing.",4.0,chronic_rework_outlier,2.0,0.019663428887724876,0.0012012660736218095
V0156,,"Features repeated invoice receipts and clearings with debit memos and cancellations, which represent complex rework extending beyond standard flow and not fitting other specialized categories cleanly.",,chronic_rework_outlier,1.0,,0.0
V0157,,"Includes a very late invoice cancellation after long durations and payment block removal, leaning towards chronic rework or outlier behavior.",,standard_procurement,1.0,,6.248695717658848e-05
V0158,,"Exhibits complex rework patterns including repeated invoice cancellations, receipt postings, and clearings, which do not fit standard or other specific categories.",,standard_procurement,1.0,,0.0
V0159,,"Involves repeated goods receipt and cancellation within a short trace, representing execution friction rather than standard or specific taxonomy flows.",,short_cancellation,1.0,,0.0017576302634552121
V0160,standard_procurement,"Standard procurement cycle with minor price changes leading up to regular goods receipt, invoice receipt, and clearing.",2.0,chronic_rework_outlier,1.0,0.3372451364994049,0.0006906146300025284
V0161,standard_procurement,"Standard procurement flow with routine quantity and price modifications preceding goods receipt, invoice receipt, and clearing.",2.0,chronic_rework_outlier,1.0,0.0026460355147719383,1.875715133792255e-05
V0162,service_entry_execution,"Characterized by the recording of service entry sheets alongside goods receipts, matching service-oriented procurement paths.",27.0,short_cancellation,1.0,0.29834458231925964,0.2300863415002823
V0163,,"Ends in a change of the delivery indicator without proceeding to invoicing, representing an incomplete or altered path that doesn't fit standard categories.",,short_cancellation,1.0,,1.2178894394310191e-05
V0164,standard_procurement,Procurement flow with repeated goods receipt and payment block removal leading to standard invoice clearing.,4.0,chronic_rework_outlier,1.0,0.3338988125324249,2.2142996385809965e-05
V0165,,"Involves invoice receipt cancellation and repeated clearings, constituting rework and outlier behavior.",,standard_procurement,1.0,,0.00015968606749083847
V0166,short_cancellation,Short-length trace where the purchase order item is deleted and approval changes occur immediately without proceeding through goods receipt or invoicing.,3.0,standard_procurement,1.0,0.39019182324409485,0.06393516063690186
V0167,short_cancellation,"Trace concludes with the deletion of the purchase order item shortly after creation and price modification, without fulfillment.",1.0,service_entry_execution,2.0,0.0015489502111449838,0.017268437892198563
V0168,,"Extremely long duration with a very late invoice receipt cancellation, leaning toward extreme duration outliers.",,standard_procurement,1.0,,4.155060742050409e-05
V0169,srm_transfer_failure,"Originates in Supplier Relationship Management (SRM) systems with complex status transitions, transfer states, and change transmissions before normal execution.",2.0,service_entry_execution,1.0,0.004038337152451277,1.9393210095586255e-06
V0170,,"Characterized by repeated quantity changes and ending at goods receipt without invoicing, not fitting standard procurement or other categories.",,short_cancellation,1.0,,0.00020528929599095136
V0171,standard_procurement,"Standard procurement sequence including requisition, purchase order, quantity change, goods receipt, invoice receipt, and clearing.",3.0,chronic_rework_outlier,2.0,0.000379798817448318,0.0003771788615267724
V0172,standard_procurement,"Standard procurement path with order confirmation, goods receipt, invoice receipt, and a long wait before final invoice clearing.",3.0,chronic_rework_outlier,1.0,0.0052320994436740875,2.3117419914342463e-05
V0173,standard_procurement,Standard procurement flow with a duplicated invoice receipt event followed by normal clearing.,2.0,service_entry_execution,1.0,0.3375706672668457,0.0002758445043582469
V0174,short_cancellation,Immediate blocking/closing of the purchase order item shortly after creation without advancing through receipts or invoices.,2.0,service_entry_execution,2.0,0.3335864245891571,0.33338847756385803
