variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0026,release_a,The narrative includes normal care admission followed by Release A prior to a later return.,4.0,admission_nc,1.0,0.5199500918388367,0.16751988232135773
V0027,,The narrative terminates with IV Antibiotics administered in the ER.,,admission_nc,3.0,,0.05877107381820679
V0028,release_a,The patient is admitted to normal care and released via Release A before any subsequent ER return.,5.0,admission_nc,1.0,0.4048873484134674,0.0006431698566302657
V0029,,The narrative ends with Leucocytes testing in the ER.,,release_b,2.0,,0.36965814232826233
V0030,release_a,The patient experiences normal care admission and is discharged through Release A.,4.0,admission_nc,3.0,0.024563884362578392,0.0012259014183655381
V0031,,The process variant concludes at LacticAcid testing without further inpatient progression.,,release_b,3.0,,0.3540477454662323
V0032,release_a,The primary hospital stay involves Admission NC and Release A.,4.0,admission_nc,2.0,0.35336101055145264,0.0007756079430691898
V0033,release_a,The inpatient stay involves Admission NC followed by Release A.,6.0,admission_nc,1.0,0.5885335206985474,0.16679668426513672
V0034,,The variant ends with IV Liquid administration in the ER.,,release_a,2.0,,0.016784977167844772
V0035,release_a,The patient is admitted to normal care and subsequently discharged via Release A.,1.0,admission_nc,2.0,0.0025110591668635607,0.001824133680202067
V0036,,The sequence stops at CRP testing without reaching admission or release categories.,,release_b,3.0,,0.38420066237449646
V0037,release_b,"The patient is admitted to normal care and discharged via Release B, realizing the Release Pathway B category.",5.0,release_a,1.0,0.3478574752807617,0.33376121520996094
V0038,,The narrative concludes with IV Antibiotics in the emergency department.,,release_a,3.0,,0.06013834476470947
V0039,release_a,The patient undergoes normal care admission and is released via Release A.,4.0,admission_nc,3.0,0.11471235752105713,0.0027389859315007925
V0040,admission_nc,"The patient is admitted to normal care, fulfilling the Admission to Normal Care category.",5.0,release_b,1.0,0.7699269652366638,0.3391858637332916
V0041,release_a,The patient is admitted to normal care and subsequently discharged through Release A.,2.0,admission_nc,1.0,0.13836026191711426,0.008929426781833172
V0042,release_a,The patient undergoes normal care admission followed by Release A.,4.0,admission_nc,1.0,0.02587503381073475,0.0010376350255683064
V0043,,The process terminates at LacticAcid testing in the ER.,,release_a,2.0,,0.36644890904426575
V0044,release_a,The narrative features normal care admission and concludes with Release A.,4.0,admission_nc,2.0,0.028955580666661263,0.0020429135765880346
V0045,release_a,The patient is admitted to normal care and discharged via Release A prior to returning to the ER.,8.0,admission_nc,2.0,0.7144916653633118,0.05876186490058899
V0046,release_a,The hospital stay includes normal care admission and ends with Release A.,4.0,admission_nc,3.0,0.010306290350854397,0.00030552817042917013
V0047,release_a,The patient is admitted to normal care and released via Release A.,6.0,admission_nc,1.0,0.37708672881126404,0.0005718793836422265
V0048,release_a,The patient undergoes admission to normal care and is discharged through Release A.,2.0,admission_nc,2.0,0.012953873723745346,0.0014553748769685626
V0049,release_a,The primary episode includes normal care admission followed by Release A.,7.0,admission_nc,4.0,0.42897769808769226,0.007240867242217064
V0050,,The narrative stops at CRP testing without an admission or release pathway.,,admission_nc,1.0,,0.37032926082611084
V0051,admission_nc,The narrative includes admission to a normal care inpatient ward (Admission NC) and concludes with Release A.,3.0,release_a,1.0,0.11641175299882889,1.4275125295171165e-06
V0052,admission_nc,The narrative includes admission to normal care (Admission NC) and standard release A before returning to ER.,3.0,release_a,1.0,0.41665422916412354,0.0007076762267388403
V0053,admission_nc,The narrative shows admission to normal care (Admission NC) followed by Release A.,7.0,release_a,2.0,0.36937806010246277,0.0009260631049983203
V0054,admission_nc,The narrative includes Admission NC and Release A prior to returning to the ER.,5.0,release_a,1.0,0.38910219073295593,0.0006520826718769968
V0055,admission_nc,The patient was admitted to normal care (Admission NC) and released via pathway A before an ER return.,3.0,release_a,1.0,0.5119510293006897,0.0005811529117636383
V0056,,The narrative terminates at IV Antibiotics without any admission or release pathway event.,,admission_nc,2.0,,0.09129587560892105
V0057,admission_nc,The narrative features Admission NC and Release A.,2.0,release_a,2.0,0.3670467436313629,0.0005718793836422265
V0058,admission_nc,The narrative contains Admission NC and Release A.,6.0,release_a,1.0,0.36180147528648376,0.0014509224565699697
V0059,admission_nc,The narrative features Admission NC and concludes with Release A.,0.0,release_a,1.0,0.022766148671507835,0.000538096996024251
V0060,admission_nc,The narrative shows Admission NC followed by Release A.,6.0,release_a,1.0,0.42617201805114746,0.001005847123451531
V0061,admission_nc,The narrative features Admission NC and Release A.,4.0,release_a,1.0,0.006276625674217939,5.4223619372351095e-05
V0062,,The process ends at IV Antibiotics without reaching any inpatient admission or release category.,,admission_nc,1.0,,0.06763414293527603
V0063,admission_nc,The narrative includes Admission NC and Release A.,14.0,release_a,5.0,0.018492376431822777,0.0003595386224333197
V0064,admission_nc,The narrative contains Admission NC and Release A.,5.0,release_a,1.0,0.16986262798309326,0.0010493920417502522
V0065,admission_nc,The narrative shows Admission NC and Release A.,4.0,release_a,2.0,0.112631656229496,3.697589818330016e-06
V0066,admission_nc,The narrative features Admission NC and Release A.,4.0,release_b,2.0,0.3698377311229706,0.00046639316133223474
V0067,admission_nc,The narrative contains Admission NC and Release A.,6.0,release_a,2.0,0.004084036219865084,9.713216422824189e-05
V0068,release_b,"The narrative features intensive care and normal care admissions, concluding with Release B.",5.0,admission_nc,4.0,0.0,0.17887942492961884
V0069,admission_nc,The narrative includes Admission NC and Release A.,5.0,release_a,1.0,0.005534378811717033,0.00018794962670654058
V0070,admission_nc,The narrative contains Admission NC and Release A.,3.0,release_a,1.0,0.17971442639827728,0.0004448461113497615
V0071,admission_nc,The narrative features Admission NC and Release A before a return to ER.,8.0,release_a,3.0,0.5280864834785461,0.0008149051573127508
V0072,admission_nc,The narrative shows Admission NC and Release A.,4.0,release_a,2.0,0.351921945810318,0.001513043069280684
V0073,admission_nc,The narrative contains Admission NC and Release A.,4.0,release_a,2.0,0.003888881066814065,5.243751729722135e-06
V0074,admission_nc,The narrative features Admission NC and Release A.,6.0,release_a,1.0,0.666991651058197,0.02142423205077648
V0075,admission_ic,The narrative includes an intensive care unit admission (Admission IC) alongside normal care admissions and Release A.,10.0,admission_nc,4.0,0.11179399490356445,0.0016834265552461147
V0076,release_b,The narrative includes Admission NC and concludes with Release B.,2.0,release_a,2.0,0.35440078377723694,0.33370938897132874
V0077,release_b,The narrative includes Admission NC and concludes with Release B.,5.0,admission_nc,4.0,0.24737389385700226,0.2595866322517395
V0078,admission_ic,The narrative features Admission IC alongside Admission NC and Release A.,8.0,release_a,5.0,0.0,0.0015510610537603498
V0079,admission_nc,The narrative contains Admission NC and Release A.,5.0,release_a,1.0,0.1797509789466858,0.00040828841156326234
V0080,admission_nc,The narrative includes Admission NC and Release A.,7.0,release_a,4.0,0.5485472679138184,0.00043312355410307646
V0081,,The narrative stops at IV Liquid without any admission or release category.,,release_b,3.0,,0.09744075685739517
V0082,admission_ic,"The narrative contains Admission IC as well as Admission NC, leading to Release A.",13.0,release_a,2.0,0.7537161707878113,0.0008662789477966726
V0083,admission_nc,The narrative includes Admission NC and Release A.,5.0,release_a,3.0,0.41054821014404297,0.00014571590872947127
V0084,release_c,The narrative includes Admission NC and concludes with Release C.,5.0,release_b,3.0,0.1383093148469925,0.33340534567832947
V0085,admission_nc,The narrative contains Admission NC and Release A.,4.0,release_a,2.0,0.5405929088592529,0.00043503878987394273
V0086,admission_nc,The narrative features Admission NC and Release A.,5.0,release_a,1.0,0.010553493164479733,1.467612150918285e-06
V0087,admission_nc,The narrative shows Admission NC and Release A.,5.0,release_a,3.0,0.11122781038284302,0.0004395149589981884
V0088,,The narrative terminates at IV Antibiotics without any admission or release category.,,admission_nc,3.0,,0.11522545665502548
V0089,admission_nc,The narrative includes Admission NC and Release A.,8.0,release_a,5.0,0.5716083645820618,0.0004765109915751964
V0090,admission_nc,The narrative features Admission NC and Release A.,8.0,release_a,2.0,0.003797430545091629,9.66942825471051e-05
V0091,release_c,The narrative features Admission NC and concludes with Release C.,13.0,release_a,8.0,0.08758944272994995,0.3336044251918793
V0092,,The narrative terminates at LacticAcid without any inpatient admission or release pathway.,,admission_nc,2.0,,0.3423319160938263
V0093,release_d,The narrative includes Admission NC and concludes with Release D.,8.0,release_a,3.0,0.14002251625061035,0.3338777720928192
V0094,admission_nc,The narrative contains Admission NC and Release A.,4.0,release_a,1.0,0.4100223779678345,0.0006715452182106674
V0095,admission_nc,The narrative features Admission NC and Release A.,5.0,release_a,1.0,0.02054009400308132,0.0001848028477979824
V0096,admission_nc,The narrative shows Admission NC and Release A.,4.0,release_a,1.0,0.3379867374897003,0.18752612173557281
V0097,admission_nc,The narrative includes Admission NC and Release A.,3.0,release_a,1.0,0.11242131143808365,1.1487459232739639e-05
V0098,admission_nc,The narrative contains Admission NC and Release A.,7.0,release_a,2.0,0.6894078254699707,0.00012047109339619055
V0099,admission_nc,The narrative features Admission NC and Release A.,4.0,release_a,1.0,0.11538269370794296,0.00012571847764775157
V0100,admission_nc,The narrative shows Admission NC and Release A.,4.0,release_a,1.0,0.004922075662761927,8.47243718453683e-05
V0101,release_a,"The narrative ends with Release A, realizing the standard release pathway A.",8.0,admission_nc,5.0,0.43035420775413513,0.00861735362559557
V0102,release_a,"The narrative concludes with Release A, successfully realizing the corresponding release pathway.",4.0,admission_nc,2.0,0.12722377479076385,0.0002001993270823732
V0103,release_a,"The process variant culminates in Release A, realizing this discharge category.",6.0,admission_nc,5.0,0.13726980984210968,0.007838964462280273
V0104,release_a,"The patient is discharged via Release A before returning to the ER, realizing release pathway A.",9.0,admission_nc,3.0,0.7483763098716736,0.09264644235372543
V0105,release_b,"The narrative concludes with Release B, realizing the specific release pathway B.",9.0,release_a,4.0,0.021725786849856377,0.1761797070503235
V0106,release_a,"The final activity is Release A, realizing release pathway A.",9.0,release_c,3.0,0.16749773919582367,0.08404592424631119
V0107,release_a,"The narrative ends with Release A, realizing the corresponding standard release goal.",6.0,admission_nc,4.0,0.0016931082354858518,0.002642084611579776
V0108,release_a,"The process includes Release A prior to a later return to ER, realizing release pathway A.",4.0,admission_nc,2.0,0.35670483112335205,0.00256820279173553
V0109,release_a,"Discharge via Release A is present in the sequence, realizing this specific release category.",7.0,admission_nc,4.0,0.6285412907600403,0.11115562915802002
V0110,release_a,"The narrative reaches Release A, realizing standard release pathway A.",8.0,admission_nc,2.0,0.7524129748344421,0.0966830849647522
V0111,admission_nc,"The patient is admitted to normal care (Admission NC) and the process stops there, realizing admission to normal care.",5.0,release_a,1.0,0.7755330204963684,0.33357980847358704
V0112,release_a,"The case reaches Release A before returning to the ER, realizing release pathway A.",4.0,admission_nc,3.0,0.5086876749992371,0.005918651819229126
V0113,release_b,"The narrative ends with Release B, realizing release pathway B.",6.0,admission_nc,2.0,0.3651614487171173,0.26626306772232056
V0114,release_a,"The process successfully concludes with Release A, realizing this release category.",6.0,admission_nc,3.0,0.1330917626619339,0.0036609238013625145
V0115,release_a,"The narrative features Release A, realizing standard release pathway A.",5.0,admission_nc,4.0,0.4310690462589264,0.009332234971225262
V0116,release_a,"The case concludes with Release A, realizing release pathway A.",5.0,admission_nc,3.0,0.39376959204673767,0.0026055171620100737
V0117,release_d,"The narrative terminates with Release D, realizing release pathway D.",11.0,admission_nc,2.0,0.3800358474254608,0.006395623087882996
V0118,release_a,"The narrative ends in Release A, realizing the corresponding discharge pathway.",5.0,admission_nc,4.0,0.01994798518717289,0.01037553045898676
V0119,release_a,"The patient is discharged via Release A, realizing standard release pathway A.",6.0,admission_nc,2.0,0.009431925602257252,0.0011798932682722807
V0120,release_a,"The process includes Release A prior to a return to ER, realizing release pathway A.",9.0,admission_nc,5.0,0.5580114722251892,0.017988337203860283
V0121,release_a,"The case achieves Release A, realizing release pathway A.",5.0,admission_nc,4.0,0.39837589859962463,0.0010346706258133054
V0122,release_a,"The narrative concludes with Release A, realizing the standard release goal.",3.0,release_c,2.0,0.020091786980628967,0.010519330389797688
V0123,release_a,"The sequence reaches Release A, realizing release pathway A.",10.0,release_c,6.0,0.4744272232055664,0.00400783633813262
V0124,release_a,"The narrative features Release A before a return ER event, realizing release pathway A.",4.0,admission_nc,3.0,0.3374367952346802,0.003873346373438835
V0125,release_a,"The patient undergoes both ICU and normal care admissions, eventually reaching Release A, realizing this discharge category.",12.0,admission_nc,8.0,0.5422167778015137,0.0021829388570040464
V0126,release_a,"The narrative achieves Release A, realizing release pathway A.",6.0,admission_nc,3.0,0.5569661855697632,0.11634121090173721
V0127,,"The process terminates at LacticAcid without any admission or release category being reached, rendering it part of the residual.",,release_b,2.0,,0.3336338698863983
V0128,release_a,"The narrative includes admission to both IC and NC, finally reaching Release A, realizing release pathway A.",14.0,admission_ic,7.0,0.5293669700622559,0.008568422868847847
V0129,release_a,"The case involves multiple admissions and eventually concludes the initial treatment phase with Release A, realizing release pathway A.",21.0,admission_nc,12.0,0.5557566285133362,0.0024876133538782597
V0130,release_a,"The process ends with Release A, realizing standard release pathway A.",4.0,admission_nc,2.0,0.020846961066126823,0.0003183494263794273
V0131,release_a,"The narrative reaches Release A prior to a subsequent ER return, realizing release pathway A.",9.0,admission_nc,4.0,0.6722011566162109,0.006594869773834944
V0132,,"The process ends at IV Antibiotics without reaching any ward admission or release category, falling into the residual.",,admission_nc,4.0,,0.3351621925830841
V0133,,"The narrative ends at IV Antibiotics without completing an admission or release goal, placing it in the residual.",,release_a,4.0,,0.3394845724105835
V0134,release_a,"The process progresses through multiple care units and terminates the primary track at Release A, realizing release pathway A.",17.0,admission_nc,10.0,0.5800336599349976,0.0031509532127529383
V0135,release_a,"The case concludes via Release A, realizing standard release pathway A.",5.0,admission_nc,2.0,0.027157960459589958,0.0002452910994179547
V0136,release_a,"The narrative successfully reaches Release A, realizing release pathway A.",19.0,release_e,11.0,0.5304161906242371,0.00043503878987394273
V0137,,"The process stops at LacticAcid without progressing to an admission or release category, belonging to the residual.",,release_a,2.0,,0.340539813041687
V0138,release_c,"The narrative ends with Release C, realizing release pathway C for specific patient recovery profiles.",2.0,release_a,2.0,0.13761679828166962,0.33340248465538025
V0139,release_a,"The patient experiences intensive and normal care admissions before achieving Release A, realizing release pathway A.",21.0,admission_ic,12.0,0.17549864947795868,0.0886436179280281
V0140,release_a,"The narrative reaches Release A, realizing standard release pathway A.",7.0,admission_nc,4.0,0.5381738543510437,0.004738577641546726
V0141,release_a,"The narrative includes intensive and normal care stays, culminating in Release A, realizing release pathway A.",8.0,admission_ic,7.0,0.5211367011070251,0.009763986803591251
V0142,release_a,"The case ends with Release A, realizing release pathway A.",4.0,admission_nc,2.0,0.004889489617198706,0.00018794962670654058
V0143,release_a,"The process concludes via Release A, realizing release pathway A.",7.0,admission_nc,3.0,0.346970796585083,0.003066557226702571
V0144,release_a,"The narrative terminates at Release A, realizing standard release pathway A.",6.0,admission_nc,5.0,0.12304461747407913,1.1487459232739639e-05
V0145,release_b,"The patient undergoes ICU admission and extensive monitoring, ultimately achieving Release B, realizing release pathway B.",107.0,release_a,47.0,0.2256491780281067,0.046769771724939346
V0146,,"The narrative terminates at Leucocytes without achieving any defined admission or release target, falling into the residual.",,admission_nc,3.0,,0.21019303798675537
V0147,release_b,"The process concludes with Release B, realizing release pathway B.",5.0,release_a,2.0,0.0019673386123031378,0.1769120693206787
V0148,,"The narrative ends at IV Antibiotics without reaching an admission or discharge goal, placing it in the residual.",,release_a,2.0,,0.053657982498407364
V0149,release_a,"The process finishes with Release A, realizing standard release pathway A.",7.0,admission_nc,4.0,0.014519348740577698,1.8648777768248692e-05
V0150,release_b,"The narrative concludes with Release B, realizing release pathway B.",7.0,release_a,4.0,0.02203805185854435,0.17649197578430176
V0151,release_d,"The variant ends with Release D, realizing release pathway D.",14.0,release_a,8.0,0.44845911860466003,0.001840634853579104
V0152,release_a,"The variant ends with Release A, realizing standard release pathway A.",9.0,admission_nc,5.0,0.3688575327396393,0.014001607894897461
V0153,release_a,"The variant ends with Release A, realizing standard release pathway A.",8.0,release_b,3.0,0.3485146462917328,0.0006221384392119944
V0154,release_a,"The variant undergoes Admission NC and Admission IC, and ends with Release A.",5.0,admission_nc,4.0,0.579602062702179,0.002719367854297161
V0155,release_a,The variant includes Admission NC and concludes with Release A.,5.0,admission_nc,3.0,0.5422325730323792,0.006928617600351572
V0156,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,2.0,0.3368574380874634,0.025046713650226593
V0157,release_a,The variant includes Admission NC and ends with Release A.,9.0,admission_nc,6.0,0.366325706243515,0.012164656072854996
V0158,release_a,The variant includes Admission NC and ends with Release A.,4.0,admission_nc,3.0,0.11690915375947952,0.0005421796231530607
V0159,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,2.0,0.1165686771273613,0.0008826654520817101
V0160,release_a,The variant includes Admission NC and ends with Release A.,5.0,admission_nc,3.0,0.46405839920043945,0.004806386306881905
V0161,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,3.0,0.55052250623703,0.0013613001210615039
V0162,release_b,"The variant includes Admission NC and ends with Release B, realizing release pathway B.",5.0,release_a,2.0,0.12079416960477829,0.13300691545009613
V0163,release_a,The variant includes Admission NC and ends with Release A.,5.0,admission_nc,2.0,0.40829119086265564,0.0021020262502133846
V0164,release_a,"The variant includes both Admission IC and Admission NC, and ends with Release A.",9.0,release_d,6.0,0.5084202885627747,0.0015510610537603498
V0165,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,1.0,0.3508651554584503,0.0029726705979555845
V0166,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,4.0,0.11860229820013046,0.00015850765339564532
V0167,release_a,The variant includes Admission IC and ends with Release A.,8.0,admission_ic,6.0,0.13510839641094208,0.00911297369748354
V0168,release_a,"The variant includes Admission IC and Admission NC, and ends with Release A.",11.0,admission_nc,7.0,0.5295246243476868,0.008410799317061901
V0169,release_a,The variant includes Admission NC and ends with Release A.,4.0,admission_nc,2.0,0.13301704823970795,0.003586207516491413
V0170,release_b,"The variant includes Admission NC and ends with Release B, realizing release pathway B.",7.0,release_c,3.0,0.1337714046239853,0.12155866622924805
V0171,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,4.0,0.3464902341365814,0.0025859877932816744
V0172,release_a,The variant includes Admission NC and ends with Release A.,17.0,admission_nc,8.0,0.36319026350975037,0.009053646586835384
V0173,release_a,The variant includes Admission NC and ends with Release A.,8.0,admission_nc,4.0,0.022977015003561974,0.0003609680861700326
V0174,release_a,"The variant includes Admission IC and Admission NC, and ends with Release A.",45.0,release_b,22.0,0.4923441410064697,0.009814383462071419
V0175,release_a,The variant includes Admission NC and ends with Release A.,4.0,admission_nc,3.0,0.1232471689581871,3.697589818330016e-06
V0176,release_a,The variant includes Admission NC and ends with Release A.,7.0,release_d,6.0,0.010911636985838413,0.0002998188720084727
V0177,release_a,The variant includes Admission NC and ends with Release A.,3.0,admission_nc,3.0,0.12895642220973969,0.000474410509923473
V0178,release_a,The variant includes Admission NC and ends with Release A.,16.0,admission_nc,9.0,0.13350875675678253,0.006308223586529493
V0179,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,3.0,0.5264140963554382,0.0035670737270265818
V0180,release_a,The variant includes Admission NC and ends with Release A.,10.0,admission_nc,4.0,0.7176377177238464,0.03884170576930046
V0181,release_a,The variant includes Admission NC and ends with Release A.,9.0,admission_nc,5.0,0.33669376373291016,0.08433420211076736
V0182,release_a,"The variant includes Admission IC and Admission NC, and ends with Release A.",18.0,admission_ic,11.0,0.1704908162355423,0.0870390310883522
V0183,release_a,The variant includes Admission NC and ends with Release A.,10.0,admission_nc,6.0,0.4949704706668854,0.006368754897266626
V0184,release_a,The variant includes Admission NC and ends with Release A.,5.0,admission_nc,2.0,0.24692194163799286,0.02519840933382511
V0185,release_a,"The variant includes Admission NC and Admission IC, and ends with Release A.",17.0,release_c,11.0,0.1780407875776291,0.08804864436388016
V0186,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,3.0,0.19213569164276123,0.09048262238502502
V0187,,"The variant does not reach an admission or release outcome, remaining incomplete.",,admission_nc,3.0,,0.3373466432094574
V0188,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,2.0,0.25220751762390137,0.12277666479349136
V0189,release_a,The variant includes Admission NC and ends with Release A.,3.0,admission_nc,3.0,0.015715472400188446,0.00018157791055273265
V0190,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,3.0,0.18184323608875275,0.001368804252706468
V0191,release_a,The variant includes Admission NC and ends with Release A.,9.0,admission_nc,6.0,0.3750523030757904,0.0034380529541522264
V0192,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,3.0,0.557124137878418,0.007962931878864765
V0193,release_a,The variant includes Admission NC and ends with Release A.,9.0,release_d,6.0,0.008818607777357101,2.0560904886224307e-05
V0194,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,3.0,0.002300665946677327,0.0020345267839729786
V0195,release_a,The variant includes Admission NC and ends with Release A.,6.0,admission_nc,5.0,0.02116384357213974,1.467612150918285e-06
V0196,release_e,"The variant includes Admission NC and Admission IC, and ends with Release E, realizing release pathway E.",24.0,release_d,15.0,0.37534478306770325,0.002719367854297161
V0197,,"The variant does not reach an admission or release outcome, remaining incomplete.",,admission_nc,1.0,,0.18411029875278473
V0198,release_a,The variant includes Admission NC and ends with Release A.,7.0,admission_nc,3.0,0.3615763187408447,0.006720403674989939
V0199,release_a,The variant includes Admission NC and ends with Release A.,8.0,admission_nc,4.0,0.3660433292388916,0.011906704865396023
V0200,release_a,The variant includes Admission NC and ends with Release A.,3.0,admission_nc,1.0,0.3464963436126709,0.0025920977350324392
V0201,release_a,"The narrative ends with Release A, realizing standard release pathway A.",22.0,release_d,12.0,0.5125495791435242,0.0011768318945541978
V0202,release_a,"The narrative ends with Release A, realizing standard release pathway A.",4.0,admission_nc,1.0,0.033916063606739044,0.000538096996024251
V0203,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",7.0,admission_nc,4.0,0.35329005122184753,0.0008465871214866638
V0204,release_a,"The narrative ends with Release A, realizing standard release pathway A.",4.0,admission_nc,2.0,0.012720897793769836,0.0016883508069440722
V0205,release_d,"The narrative ends with Release D, realizing release pathway D.",12.0,release_e,9.0,0.012281385250389576,0.33384642004966736
V0206,release_b,"The narrative ends with Release B, realizing release pathway B.",5.0,release_a,3.0,0.36165082454681396,0.3340359926223755
V0207,release_a,"The narrative ends with Release A, realizing standard release pathway A.",5.0,admission_nc,2.0,0.021448319777846336,0.00028300791746005416
V0208,release_a,"The narrative ends with Release A, realizing standard release pathway A.",8.0,admission_nc,5.0,0.12913468480110168,0.00029615717357955873
V0209,release_a,"The narrative ends with Release A, realizing standard release pathway A.",7.0,release_b,2.0,0.3707338571548462,0.0016794330440461636
V0210,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",6.0,admission_nc,4.0,0.4070906937122345,0.0010482902871444821
V0211,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",5.0,admission_nc,3.0,0.3828072249889374,0.0022183835972100496
V0212,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",6.0,admission_nc,5.0,0.46833905577659607,0.0005257689044810832
V0213,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",9.0,admission_nc,4.0,0.6772530674934387,0.0015429140767082572
V0214,release_a,"The narrative ends with Release A, realizing standard release pathway A.",4.0,admission_nc,2.0,0.028066230937838554,0.0011535603553056717
V0215,release_a,"The narrative ends with Release A, realizing standard release pathway A.",8.0,release_d,4.0,0.007521019782871008,0.0003595386224333197
V0216,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",8.0,admission_nc,4.0,0.4978516101837158,0.0034876607824116945
V0217,,The process terminates at IV Antibiotics without reaching any inpatient admission or discharge category.,,release_a,4.0,,0.09954611212015152
V0218,release_b,"The narrative ends with Release B, realizing release pathway B.",14.0,release_a,10.0,0.197331503033638,0.042877573519945145
V0219,,The process terminates prematurely at Leucocytes without reaching any admission or discharge category.,,admission_nc,2.0,,0.16907767951488495
V0220,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",5.0,admission_nc,3.0,0.37562575936317444,0.002864592708647251
V0221,release_a,"The narrative ends with Release A, realizing standard release pathway A.",6.0,admission_nc,3.0,0.25834691524505615,0.13235148787498474
V0222,release_a,"The narrative ends with Release A, realizing standard release pathway A.",12.0,release_c,7.0,0.1180809810757637,0.006851419806480408
V0223,release_a,"The narrative ends with Release A, realizing standard release pathway A.",2.0,admission_nc,2.0,0.2233027070760727,0.05097861960530281
V0224,release_a,"The narrative ends with Release A before a return to ER, realizing release pathway A.",5.0,admission_nc,2.0,0.44174396991729736,0.02000712789595127
