variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0025,,The sequence ends at IV Antibiotics during the emergency phase and does not reach a discharge or release.,,release_a,2.0,,0.33436623215675354
V0026,release_a,"The narrative ends with Release A, supporting recovery and minimizing post-discharge deterioration.",4.0,release_d,4.0,0.5181387066841125,0.1811208873987198
V0027,,The variant ends with IV Antibiotics and does not reach any discharge or release phase.,,release_b,3.0,,0.3358197510242462
V0028,release_a,"The narrative ends with Release A after admission, supporting recovery.",5.0,release_b,2.0,0.40307602286338806,0.007231835275888443
V0029,,The variant terminates at Leucocytes and does not represent a discharge pathway.,,release_b,2.0,,0.3802293837070465
V0030,release_a,The narrative concludes with Release A following standard inpatient care.,4.0,release_e,4.0,0.02637525089085102,0.3360888957977295
V0031,,The variant terminates at LacticAcid and does not represent a discharge pathway.,,release_b,3.0,,0.3646189868450165
V0032,release_a,The narrative features Release A as its discharge activity.,4.0,release_d,5.0,0.3515496551990509,0.01437660213559866
V0033,release_a,The narrative features Release A as the standard discharge pathway.,6.0,release_d,4.0,0.5867221355438232,0.16679668426513672
V0034,,The variant ends with IV Liquid and lacks any release event.,,release_a,2.0,,0.33619096875190735
V0035,release_a,The narrative concludes with Release A supporting recovery.,1.0,release_c,2.0,0.004322426859289408,0.3336624205112457
V0036,,The variant ends at CRP and does not include a discharge pathway.,,release_b,3.0,,0.39477190375328064
V0037,release_b,"The narrative concludes with Release B, realizing the alternative discharge pathway for admitted cases.",5.0,release_a,1.0,0.3478574752807617,0.33376121520996094
V0038,,The variant terminates at IV Antibiotics without reaching a release step.,,release_a,3.0,,0.33445248007774353
V0039,release_a,The narrative concludes with Release A as the standard discharge pathway.,4.0,release_b,4.0,0.11652372032403946,0.33401814103126526
V0040,,The variant terminates at Admission NC and does not complete a discharge route.,,release_b,1.0,,0.009225305169820786
V0041,release_a,The narrative concludes with Release A.,2.0,release_c,3.0,0.14017163217067719,0.3335843086242676
V0042,release_a,The narrative concludes with Release A following inpatient treatment.,4.0,release_b,3.0,0.027686402201652527,0.33477774262428284
V0043,,The variant terminates at LacticAcid and does not represent a release pathway.,,release_a,2.0,,0.37702012062072754
V0044,release_a,The narrative concludes with Release A.,4.0,release_b,3.0,0.03076694905757904,0.3349694311618805
V0045,release_a,The narrative includes Release A prior to a return to the ER.,8.0,release_d,3.0,0.7126803398132324,0.3387773036956787
V0046,release_a,The narrative concludes with Release A.,4.0,release_c,4.0,0.0121176578104496,0.3337673246860504
V0047,release_a,The narrative concludes with Release A.,6.0,release_c,3.0,0.3788980543613434,0.33553382754325867
V0048,release_a,The narrative concludes with Release A.,2.0,release_d,2.0,0.01476524118334055,0.33444809913635254
V0049,release_a,The narrative features Release A prior to a subsequent return to the ER.,7.0,release_d,6.0,0.4271663427352905,0.007240867242217064
V0050,,The variant terminates at CRP and does not include a discharge pathway.,,release_a,3.0,,0.38090047240257263
V0051,release_a,"The variant outcome is Release A, corresponding to the standard release pathway supporting recovery.",3.0,release_c,3.0,0.12883494794368744,0.3335767686367035
V0052,release_a,The pathway concludes with Release A before a subsequent return to ER.,3.0,release_d,3.0,0.40423107147216797,0.008386896923184395
V0053,release_a,"The variant outcome is Release A, corresponding to standard patient discharge.",9.0,release_b,4.0,0.3818012475967407,0.3340359926223755
V0054,release_a,The patient goes through the standard release pathway (Release A) prior to returning to ER.,5.0,release_d,4.0,0.3766789734363556,0.010752740316092968
V0055,release_a,The variant narrative terminates through Release A before a later return to ER.,3.0,release_c,4.0,0.49952784180641174,0.01938524842262268
V0056,,The variant outcome is IV Antibiotics rather than a discharge or release category.,,release_a,3.0,,0.3599989414215088
V0057,release_a,"The variant outcome is Release A, which matches the standard release pathway.",4.0,release_b,3.0,0.37946996092796326,0.33496198058128357
V0058,release_a,"The variant ends with Release A, fitting the standard release pathway.",8.0,release_b,3.0,0.3742246627807617,0.33370938897132874
V0059,release_a,"The narrative terminates with Release A, realizing the standard release category.",2.0,release_d,3.0,0.03518933430314064,0.339391827583313
V0060,release_a,The case goes through Release A before a subsequent return to ER.,6.0,release_b,5.0,0.4137488603591919,0.006176613736897707
V0061,release_a,The narrative successfully terminates via Release A.,4.0,release_d,2.0,0.00614656088873744,0.33482837677001953
V0062,,The variant outcome is IV Antibiotics and does not reach any release pathway.,,release_a,2.0,,0.33633720874786377
V0063,release_a,"The narrative concludes with Release A, matching the standard recovery and release pathway.",12.0,release_b,6.0,0.006069190334528685,0.33602777123451233
V0064,release_a,"The variant outcome is Release A, corresponding to standard discharge.",6.0,release_b,4.0,0.18228580057621002,0.3362339437007904
V0065,release_a,"The narrative ends with Release A, realizing the standard release pathway.",3.0,release_c,3.0,0.12505485117435455,0.3368700444698334
V0066,release_a,"The patient is discharged via Release A, representing the standard recovery pathway.",6.0,release_b,2.0,0.38226091861724854,0.3344956636428833
V0067,release_a,"The pathway finishes with Release A, realizing the standard release category.",6.0,release_b,3.0,0.008339149877429008,0.33353617787361145
V0068,release_b,"The narrative explicitly terminates with Release B, matching the alternative discharge pathway for admitted cases.",5.0,release_a,4.0,0.0,0.33354225754737854
V0069,release_a,"The variant ends with Release A, supporting recovery and standard discharge.",5.0,release_b,4.0,0.006888807285577059,0.33458080887794495
V0070,release_a,"The narrative terminates with Release A, fitting the standard release pathway.",5.0,release_d,2.0,0.19213759899139404,0.3402844965457916
V0071,release_a,The intermediate discharge activity is Release A before a return to ER.,7.0,release_d,5.0,0.5156633257865906,0.015960553660988808
V0072,release_a,The case reaches Release A before a subsequent return to ER.,4.0,release_c,4.0,0.33949875831604004,0.02642747573554516
V0073,release_a,"The variant concludes via Release A, matching the standard release pathway.",5.0,release_b,4.0,0.016312068328261375,0.3346960246562958
V0074,release_a,The pathway achieves Release A prior to a return to ER.,8.0,release_b,4.0,0.6794148087501526,0.3476223945617676
V0075,release_a,The narrative includes an extensive stay with multiple admissions and eventually results in Release A before a return to ER.,5.0,release_b,6.0,0.5921761989593506,0.017104841768741608
V0076,release_b,"The narrative ends with Release B, realizing the alternative discharge pathway for admitted cases.",2.0,release_a,2.0,0.35440078377723694,0.33370938897132874
V0077,release_b,"The narrative ends with Release B, realizing the alternative discharge pathway for admitted cases.",5.0,release_a,4.0,0.24737389385700226,0.3457289934158325
V0078,release_a,"The narrative culminates in Release A after admission, matching the standard release pathway.",11.0,release_e,5.0,0.5081599354743958,0.007812818512320518
V0079,release_a,"The narrative ends with Release A, realizing the standard release pathway for discharged patients.",7.0,release_b,4.0,0.19217415153980255,0.34032106399536133
V0080,release_a,"The narrative results in Release A before a return to ER, realizing the standard release pathway.",8.0,release_b,6.0,0.536124050617218,0.03577690199017525
V0081,,The variant ends in IV Liquid and does not reach any release pathway.,,release_b,3.0,,0.3669639527797699
V0082,release_a,"The narrative concludes with Release A, realizing the standard release pathway.",7.0,release_b,3.0,0.35666730999946594,0.3469698131084442
V0083,release_a,"The narrative concludes with Release A before a return to ER, realizing the standard release pathway.",6.0,release_d,4.0,0.398125022649765,0.0022808730136603117
V0084,release_c,"The narrative ends with Release C following extended inpatient care, fitting the discharge pathway for extended inpatient cases.",5.0,release_b,3.0,0.13420222699642181,0.33340534567832947
V0085,release_a,"The narrative terminates with Release A before a return to ER, realizing the standard release pathway.",3.0,release_d,4.0,0.5281698107719421,0.0034540959168225527
V0086,release_a,"The narrative ends with Release A, realizing the standard release pathway.",6.0,release_d,3.0,0.022976679727435112,0.3350217342376709
V0087,release_a,"The narrative concludes with Release A, realizing the standard release pathway.",5.0,release_c,5.0,0.12341758608818054,0.33558574318885803
V0088,,The variant ends in IV Antibiotics and does not reach any release pathway.,,release_a,4.0,,0.3839285373687744
V0089,release_a,"The narrative ends with Release A before a return to ER, realizing the standard release pathway.",9.0,release_d,6.0,0.5591852068901062,0.007727517280727625
V0090,release_a,"The narrative terminates with Release A, realizing the standard release pathway.",6.0,release_c,3.0,0.016220616176724434,0.3347874581813812
V0091,release_c,"The narrative concludes with Release C after extended inpatient care, fitting the discharge pathway for extended inpatient cases.",13.0,release_a,8.0,0.08348233252763748,0.3336044251918793
V0092,,The variant terminates at LacticAcid and does not reach any release pathway.,,release_a,2.0,,0.09228887408971786
V0093,release_d,"The narrative ends with Release D, realizing the specialized discharge route for cases completing extended inpatient treatment.",6.0,release_a,3.0,0.14002251625061035,0.3338777720928192
V0094,release_a,"The narrative culminates in Release A before a return to ER, realizing the standard release pathway.",4.0,release_c,3.0,0.3975992202758789,0.0017550437478348613
V0095,release_a,"The narrative ends with Release A, realizing the standard release pathway.",5.0,release_e,2.0,0.03296327963471413,0.33716580271720886
V0096,release_a,"The narrative ends with Release A, realizing the standard release pathway.",6.0,release_b,3.0,0.35040995478630066,0.3675326108932495
V0097,release_a,"The narrative ends with Release A, realizing the standard release pathway.",4.0,release_b,3.0,0.1248444989323616,0.3370126783847809
V0098,release_a,"The narrative concludes with Release A before a return to ER, realizing the standard release pathway.",9.0,release_d,3.0,0.6769846081733704,0.23451322317123413
V0099,release_a,"The narrative terminates with Release A, realizing the standard release pathway.",4.0,release_b,3.0,0.1192627027630806,0.3333558142185211
V0100,release_a,"The narrative ends with Release A, realizing the standard release pathway.",4.0,release_b,1.0,0.017345262691378593,0.3336627781391144
V0101,release_a,"The narrative ends with Release A, representing the standard release pathway.",8.0,release_d,6.0,0.428542822599411,0.00861735362559557
V0102,release_a,"The narrative concludes with Release A, matching the standard pathway.",4.0,release_c,3.0,0.12903514504432678,0.33377695083618164
V0103,release_a,"The narrative culminates in Release A, indicating standard discharge.",6.0,release_d,5.0,0.1390811651945114,0.33426615595817566
V0104,release_a,The narrative contains Release A before an emergency return.,9.0,release_b,4.0,0.7465649247169495,0.33816027641296387
V0105,release_b,"The narrative explicitly ends with Release B, realizing the alternative discharge pathway.",9.0,release_a,4.0,0.021725786849856377,0.3333390951156616
V0106,release_a,"The variant ends with Release A, following the standard discharge procedure.",9.0,release_c,3.0,0.16764695942401886,0.3368864953517914
V0107,release_a,The narrative concludes with Release A for the discharged patient.,6.0,release_b,6.0,0.0035044762771576643,0.3337821066379547
V0108,release_a,The sequence includes Release A prior to a return to the ER.,4.0,release_d,5.0,0.35489344596862793,0.011032790876924992
V0109,release_a,The case involves Release A before returning to the emergency department.,7.0,release_d,5.0,0.6267299056053162,0.12711618840694427
V0110,release_a,Release A is present as the discharge event in the pathway.,8.0,release_b,4.0,0.750601589679718,0.3359905481338501
V0111,,The narrative ends at Admission NC without reaching any release or discharge outcome.,,release_a,1.0,,0.0036192431580275297
V0112,release_a,The pathway features Release A prior to a subsequent ER return.,4.0,release_b,4.0,0.5068762898445129,0.0247475728392601
V0113,release_b,"The narrative ends with Release B, corresponding to the alternative discharge pathway.",6.0,release_a,2.0,0.3651614487171173,0.3617938756942749
V0114,release_a,The narrative successfully concludes with Release A.,6.0,release_b,4.0,0.13490313291549683,0.3365785777568817
V0115,release_a,Release A occurs before the patient returns to the ER.,5.0,release_d,5.0,0.42925772070884705,0.009332234971225262
V0116,release_a,The narrative includes Release A as its primary discharge event.,5.0,release_c,3.0,0.39195820689201355,0.0038859627675265074
V0117,release_d,"The narrative explicitly finishes with Release D, matching the specialized discharge route.",7.0,release_a,2.0,0.3800358474254608,0.006395623087882996
V0118,release_a,The process variant concludes with the standard Release A.,5.0,release_c,6.0,0.01813661865890026,0.3358060121536255
V0119,release_a,The representative case finishes with Release A.,6.0,release_b,5.0,0.01124329213052988,0.3333382308483124
V0120,release_a,Release A is executed before the patient returns to the ER.,9.0,release_b,6.0,0.5562000870704651,0.17297738790512085
V0121,release_a,The sequence shows Release A prior to an emergency readmission/return.,5.0,release_d,5.0,0.3965645134449005,0.0007203731220215559
V0122,release_a,The variant ends with the standard Release A outcome.,3.0,release_c,2.0,0.01828041858971119,0.3359498083591461
V0123,release_a,Release A is recorded in the narrative before an ER return.,10.0,release_c,6.0,0.4726158678531647,0.00400783633813262
V0124,release_a,The process pathway features Release A before a return visit.,4.0,release_d,5.0,0.33562541007995605,0.030300823971629143
V0125,release_a,The narrative ends with Release A prior to the subsequent ER return.,12.0,release_b,9.0,0.5404054522514343,0.04005826637148857
V0126,release_a,"The narrative ends with Release A, matching the standard release pathway for discharged patients supporting recovery.",6.0,release_d,4.0,0.555956244468689,0.13412079215049744
V0127,,"The outcome is LacticAcid rather than a patient release event, so it does not fit any discharge pathway category.",,release_b,2.0,,0.3333404064178467
V0128,release_a,"The narrative ends with Release A prior to returning to the ER, aligning with the standard release pathway.",14.0,release_e,10.0,0.5275556445121765,0.02720847725868225
V0129,release_a,The narrative includes Release A as part of the discharge sequence.,21.0,release_b,14.0,0.5539453029632568,0.0024876133538782597
V0130,release_a,"The narrative successfully concludes with Release A, matching the standard release category.",4.0,release_b,4.0,0.022658327594399452,0.3347034156322479
V0131,release_a,The narrative features Release A as the primary discharge milestone.,9.0,release_d,5.0,0.6703898310661316,0.24110810458660126
V0132,,The process terminates at IV Antibiotics without any patient release event.,,release_b,4.0,,0.3541009724140167
V0133,,"The outcome is IV Antibiotics, meaning no discharge or release pathway is realized.",,release_a,4.0,,0.3394845724105835
V0134,release_a,The sequence includes Release A before a return to the ER.,17.0,release_d,11.0,0.5782222747802734,0.0031509532127529383
V0135,release_a,"The narrative concludes with Release A, matching the standard release pathway.",5.0,release_b,3.0,0.028969326987862587,0.33349481225013733
V0136,release_a,The narrative successfully reaches Release A before a later ER return.,19.0,release_e,11.0,0.5286048054695129,0.0030190572142601013
V0137,,The variant terminates at LacticAcid and does not represent a patient release pathway.,,release_a,2.0,,0.10903880000114441
V0138,release_c,"The narrative explicitly culminates in Release C, matching the discharge pathway for extended inpatient cases.",0.0,release_a,2.0,0.13350969552993774,0.33340248465538025
V0139,release_a,The narrative features Release A as its final discharge event.,21.0,release_d,14.0,0.1773100048303604,0.3903258740901947
V0140,release_a,The narrative includes Release A as the standard discharge step.,7.0,release_b,7.0,0.5363624095916748,0.004738577641546726
V0141,release_a,The narrative terminates its hospital stay with Release A.,8.0,release_b,8.0,0.519325315952301,0.0189781803637743
V0142,release_a,"The narrative concludes with Release A, matching the standard release pathway.",4.0,release_c,3.0,0.006700858008116484,0.33476877212524414
V0143,release_a,The narrative records Release A prior to a subsequent ER return.,7.0,release_b,4.0,0.3451594114303589,0.02076682634651661
V0144,release_a,"The narrative ends with Release A, corresponding to the standard release pathway.",6.0,release_c,5.0,0.12485599517822266,0.33702418208122253
V0145,release_b,"The narrative explicitly concludes with Release B, realizing the alternative discharge pathway for admitted cases.",107.0,release_a,47.0,0.2256491780281067,0.3359471559524536
V0146,,The narrative ends with Leucocytes and lacks any release or discharge milestone.,,release_a,4.0,,0.29986533522605896
V0147,release_b,"The narrative concludes with Release B, matching the alternative discharge pathway category.",5.0,release_a,2.0,0.0019673386123031378,0.3335767686367035
V0148,,The process stops at IV Antibiotics without reaching any discharge event.,,release_a,2.0,,0.34093284606933594
V0149,release_a,"The narrative concludes with Release A, representing the standard release pathway.",7.0,release_b,5.0,0.016330717131495476,0.3346773386001587
V0150,release_b,"The narrative ends with Release B, matching the alternative discharge pathway for admitted cases.",7.0,release_a,4.0,0.02203805185854435,0.33352211117744446
V0151,release_d,"The narrative outcome is Release D, matching the specialized discharge route for cases completing extended inpatient treatment.",15.0,release_a,8.0,0.44845911860466003,0.0024876133538782597
V0152,release_a,"The narrative ends with Release A, matching the standard release pathway for discharged patients supporting recovery.",9.0,release_b,6.0,0.3706689178943634,0.33369848132133484
V0153,release_a,"The narrative concludes with Release A, corresponding to the standard release pathway.",8.0,release_b,3.0,0.35032597184181213,0.35031259059906006
V0154,release_a,"Despite returning to the ER later, the initial discharge is Release A, representing the standard release pathway.",5.0,release_c,7.0,0.5777906775474548,0.002719367854297161
V0155,release_a,"The primary discharge activity is Release A, falling under the standard release pathway.",5.0,release_d,4.0,0.540421187877655,0.008797337301075459
V0156,release_a,"The process terminates with Release A, matching the standard release pathway for discharged patients.",6.0,release_b,2.0,0.33504608273506165,0.3720165193080902
V0157,release_a,"The narrative ends with Release A, matching the standard release pathway.",9.0,release_b,6.0,0.3645143508911133,0.0014119163388386369
V0158,release_a,"The outcome activity is Release A, corresponding to the standard release pathway.",4.0,release_c,3.0,0.11872053146362305,0.3338530361652374
V0159,release_a,"The case concludes with Release A, which aligns with the standard release pathway.",6.0,release_c,6.0,0.11838003993034363,0.33419349789619446
V0160,release_a,"The patient is discharged via Release A before returning to the ER, fitting the standard release pathway.",5.0,release_d,5.0,0.4622470438480377,0.004806386306881905
V0161,release_a,"The initial discharge is through Release A, mapping to the standard release pathway.",7.0,release_b,6.0,0.5487111210823059,0.017087256535887718
V0162,release_b,"The narrative concludes with Release B, directly matching the alternative discharge pathway for admitted cases.",5.0,release_a,2.0,0.12079416960477829,0.33335936069488525
V0163,release_a,"The discharge activity is Release A, matching the standard release pathway.",5.0,release_b,5.0,0.4064798057079315,0.010635648854076862
V0164,release_a,"The case successfully concludes with Release A, corresponding to the standard release pathway.",9.0,release_d,6.0,0.5066089034080505,0.006261757109314203
V0165,release_a,"The outcome is Release A, aligning with the standard release pathway.",6.0,release_b,3.0,0.35267651081085205,0.34796205163002014
V0166,release_a,"The narrative ends with Release A, realizing the standard release pathway.",7.0,release_b,4.0,0.12041366100311279,0.3340848386287689
V0167,release_a,"The final discharge is Release A, matching the standard release pathway.",8.0,release_b,7.0,0.1369197517633438,0.3462560176849365
V0168,release_a,"The narrative concludes with Release A, mapping to the standard release pathway.",11.0,release_b,8.0,0.5277132391929626,0.02736610174179077
V0169,release_a,"The outcome activity is Release A, fitting the standard release pathway.",4.0,release_b,4.0,0.13482841849327087,0.3366532623767853
V0170,release_b,"The narrative ends with Release B, matching the alternative discharge pathway for admitted cases.",7.0,release_c,3.0,0.1337714046239853,0.3337897062301636
V0171,release_a,"The patient is released via Release A, corresponding to the standard release pathway.",7.0,release_d,6.0,0.3446788489818573,0.021247394382953644
V0172,release_a,"The discharge event is Release A, fitting the standard release pathway.",17.0,release_c,8.0,0.36137890815734863,0.004547347780317068
V0173,release_a,"The narrative concludes with Release A, realizing the standard release pathway.",8.0,release_d,5.0,0.024788381531834602,0.33683347702026367
V0174,release_a,"The primary discharge before the ER return is Release A, aligning with the standard release pathway.",45.0,release_b,22.0,0.490532785654068,0.009814383462071419
V0175,release_a,"The process ends with Release A, matching the standard release pathway for discharged patients.",4.0,release_c,4.0,0.12505854666233063,0.3368663489818573
V0176,release_a,"The narrative culminates in Release A, indicating standard release pathway.",7.0,release_d,6.0,0.012723005376756191,0.33350467681884766
V0177,release_a,"The narrative culminates in Release A, aligning with standard recovery and release.",3.0,release_d,3.0,0.1307678073644638,0.33354225754737854
V0178,release_a,"The narrative culminates in Release A, showing standard post-discharge recovery pathway.",16.0,release_c,10.0,0.1316974014043808,0.3339240849018097
V0179,release_a,The pathway includes Release A before returning to the ER.,6.0,release_d,6.0,0.5246026515960693,0.007021170109510422
V0180,release_a,The variant contains Release A prior to a return to the ER.,10.0,release_b,5.0,0.7158263325691223,0.23568369448184967
V0181,release_a,The narrative passes through Release A during its course.,9.0,release_b,6.0,0.33488237857818604,0.3349968194961548
V0182,release_a,"The narrative finishes with Release A, matching standard discharge.",18.0,release_c,12.0,0.16867946088314056,0.33389338850975037
V0183,release_a,The sequence includes Release A before ending in Return ER.,10.0,release_d,7.0,0.49315914511680603,0.013016493059694767
V0184,release_a,"The narrative culminates in Release A, supporting standard recovery.",5.0,release_b,4.0,0.2487332969903946,0.44497060775756836
V0185,release_a,The narrative concludes with Release A.,17.0,release_c,11.0,0.17622941732406616,0.3336044251918793
V0186,release_a,"The process concludes with Release A, matching standard release.",6.0,release_d,4.0,0.19394706189632416,0.33885976672172546
V0187,,The process terminates at CRP without reaching any release outcome.,,release_a,4.0,,0.3404557704925537
V0188,release_a,"The narrative concludes with Release A, showing standard patient release.",7.0,release_e,3.0,0.2540188729763031,0.44489288330078125
V0189,release_a,The narrative successfully concludes with Release A.,3.0,release_c,4.0,0.017526840791106224,0.33348122239112854
V0190,release_a,"The narrative ends with Release A, matching the standard recovery pathway.",7.0,release_b,4.0,0.18365460634231567,0.33486512303352356
V0191,release_a,The process includes Release A before a return to the ER.,9.0,release_b,6.0,0.37324094772338867,0.007314686197787523
V0192,release_a,The narrative reaches Release A before a later Return ER.,6.0,release_d,3.0,0.5553126931190491,0.023688888177275658
V0193,release_a,The narrative concludes with Release A.,9.0,release_d,6.0,0.007007239852100611,0.3369658291339874
V0194,release_a,The sequence leads to Release A as the outcome.,7.0,release_c,4.0,0.004112033639103174,0.33387282490730286
V0195,release_a,"The narrative ends in Release A, representing the standard pathway.",6.0,release_e,6.0,0.022975211963057518,0.3350203037261963
V0196,release_e,The narrative specifically concludes with Release E under the patient release alternatives.,24.0,release_d,15.0,0.37534478306770325,0.0017006737180054188
V0197,,The narrative ends abruptly at Leucocytes without reaching a release outcome.,,release_a,2.0,,0.2737826108932495
V0198,release_a,"The narrative terminates at Release A, aligning with standard recovery.",7.0,release_b,3.0,0.36338770389556885,0.3402493894100189
V0199,release_a,The narrative passes through Release A before a return to the ER.,8.0,release_c,5.0,0.3642319440841675,0.0016942891525104642
V0200,release_a,The sequence includes Release A prior to a return to the ER.,3.0,release_d,4.0,0.3446849584579468,0.021241284906864166
V0201,release_a,"The narrative ends with Release A, matching the standard release pathway for discharged patients.",22.0,release_d,12.0,0.5107381343841553,0.010391023941338062
V0202,release_a,"The narrative ends with Release A, matching the standard release pathway.",4.0,release_b,2.0,0.03572743013501167,0.3399299383163452
V0203,release_a,"The narrative concludes with Release A despite a subsequent return to ER later, matching the standard release pathway.",7.0,release_b,6.0,0.3514786660671234,0.014447581022977829
V0204,release_a,"The narrative ends with Release A, matching the standard release pathway.",4.0,release_d,2.0,0.01453226525336504,0.3342151343822479
V0205,release_d,"The narrative explicitly ends with Release D, representing specialized discharge route for cases completing extended inpatient treatment.",17.0,release_e,9.0,0.012281385250389576,0.33384642004966736
V0206,release_b,"The narrative ends with Release B, matching the alternative discharge pathway for admitted cases.",5.0,release_a,3.0,0.36165082454681396,0.3340359926223755
V0207,release_a,"The narrative ends with Release A, matching the standard release pathway.",5.0,release_b,3.0,0.023259686306118965,0.33530476689338684
V0208,release_a,"The narrative ends with Release A, matching the standard release pathway.",8.0,release_c,8.0,0.1309460550546646,0.33372053503990173
V0209,release_a,"The narrative ends with Release A, matching the standard release pathway.",7.0,release_b,2.0,0.3725452125072479,0.3346366882324219
V0210,release_a,"The narrative terminates via Release A, representing the standard release pathway.",6.0,release_d,5.0,0.40527936816215515,0.009435187093913555
V0211,release_a,"The narrative terminates via Release A prior to a return to ER, matching the standard release pathway.",5.0,release_d,3.0,0.38099586963653564,0.014848300255835056
V0212,release_a,"The narrative terminates via Release A, matching the standard release pathway.",6.0,release_c,5.0,0.4665276110172272,0.0005257689044810832
V0213,release_a,"The narrative terminates via Release A, matching the standard release pathway.",9.0,release_d,5.0,0.6754417419433594,0.2360561490058899
V0214,release_a,"The narrative ends with Release A, matching the standard release pathway.",4.0,release_b,3.0,0.029877597466111183,0.3340801000595093
V0215,release_a,"The narrative ends with Release A, matching the standard release pathway.",8.0,release_d,4.0,0.005709651857614517,0.3356682360172272
V0216,release_a,"The narrative ends with Release A, matching the standard release pathway.",8.0,release_b,4.0,0.4960401952266693,0.015897588804364204
V0217,,The narrative ends prematurely with IV Antibiotics and does not reach any discharge category.,,release_a,4.0,,0.36824917793273926
V0218,release_b,"The narrative ends with Release B, aligning with the alternative discharge pathway for admitted cases.",14.0,release_a,10.0,0.197331503033638,0.33996978402137756
V0219,,The narrative terminates at Leucocytes without reaching any discharge or release category.,,release_a,2.0,,0.25392794609069824
V0220,release_a,"The narrative terminates at Release A before returning to the ER, aligning with the standard release pathway.",5.0,release_d,4.0,0.3738143742084503,0.007888146676123142
V0221,release_a,"The narrative ends with Release A, matching the standard release pathway.",6.0,release_b,5.0,0.2601582705974579,0.44998446106910706
V0222,release_a,"The narrative ends with Release A, matching the standard release pathway.",12.0,release_c,7.0,0.11626961827278137,0.3357127606868744
V0223,release_a,"The narrative ends with Release A, matching the standard release pathway.",2.0,release_c,3.0,0.22295308113098145,0.4474475383758545
V0224,release_a,"The narrative concludes with Release A, aligning with the standard release pathway.",5.0,release_d,4.0,0.43993258476257324,0.02000712789595127
V0225,release_b,"The narrative ends with Release B, matching the alternative discharge pathway for admitted cases.",7.0,release_a,4.0,0.25549080967903137,0.34730076789855957
V0226,release_a,"The narrative ends with Release A, supporting recovery and minimizing post-discharge deterioration, matching Release A standard pathway.",6.0,release_b,3.0,0.1361798644065857,0.33530184626579285
