variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0021,admission_nc,"This narrative includes 'Admission NC' and evaluates post-discharge outcomes (Return ER), realizing the non-critical admission category.",5.0,,,0.37058520317077637,
V0022,admission_nc,"This narrative includes 'Admission NC', proceeding through a non-critical inpatient ward toward release.",6.0,,,0.3587454557418823,
V0023,admission_nc,"This narrative contains 'Admission NC' and tracks ER return rates, fully realizing the admission non-critical category.",6.0,,,0.3751971423625946,
V0024,admission_nc,"This narrative culminates with 'Admission NC', representing the patient being admitted to a non-critical inpatient ward.",7.0,,,0.7965540289878845,
V0025,,This narrative concludes with IV Antibiotics in the ER and lacks an inpatient admission step.,,admission_nc,2.0,,0.01594679243862629
V0026,admission_nc,The narrative includes admission to a non-critical inpatient ward (Admission NC) and subsequently tracks release and return ER.,7.0,,,0.5175245404243469,
V0027,,The narrative stops at IV Antibiotics without any admission to an inpatient ward.,,admission_nc,3.0,,0.011120502837002277
V0028,admission_nc,The narrative includes Admission NC and tracks subsequent clinical progress and return ER.,5.0,,,0.40246179699897766,
V0029,,The narrative ends at Leucocytes testing during ER workup without any inpatient admission.,,admission_nc,2.0,,0.36965814232826233
V0030,admission_nc,The workflow includes Admission NC followed by inpatient care and final release.,5.0,,,0.026989446952939034,
V0031,,The case terminates at LacticAcid during the initial evaluation phase.,,admission_nc,3.0,,0.3540477454662323
V0032,admission_nc,Patient is admitted via Admission NC before subsequent release and return to the ER.,5.0,,,0.3509354591369629,
V0033,admission_nc,The variant features Admission NC leading toward release and eventual ER return.,7.0,,,0.5861079692840576,
V0034,,The narrative concludes at IV Liquid administration within the emergency workflow.,,admission_nc,2.0,,0.01565026491880417
V0035,admission_nc,"Includes Admission NC, advancing the inpatient clinical workflow toward release.",4.0,,,0.00493662292137742,
V0036,,Terminates at CRP laboratory testing without reaching any ward admission.,,admission_nc,3.0,,0.38420066237449646
V0037,admission_nc,Contains Admission NC advancing toward Release B.,8.0,,,0.7012527585029602,
V0038,,Ends at IV Antibiotics inside the emergency department timeline.,,admission_nc,3.0,,0.012487771920859814
V0039,admission_nc,"Includes Admission NC, progressing the inpatient phase prior to release.",4.0,,,0.11713791638612747,
V0040,admission_nc,"The variant's final activity is Admission NC, marking admission to a non-critical inpatient ward.",7.0,,,0.7829644083976746,
V0041,admission_nc,Involves Admission NC as part of the inpatient pathway leading to release.,5.0,,,0.1407858282327652,
V0042,admission_nc,Features Admission NC and subsequent inpatient monitoring before release.,4.0,,,0.02830059826374054,
V0043,,Ends at LacticAcid testing without any admission step.,,admission_nc,2.0,,0.36644890904426575
V0044,admission_nc,Includes Admission NC advancing the workflow toward final release.,4.0,,,0.03138114511966705,
V0045,admission_nc,"Proceeds through Admission NC and release, monitored against post-discharge ER return.",7.0,,,0.7120661735534668,
V0046,admission_nc,Contains Admission NC followed by inpatient care and release.,5.0,,,0.012731853872537613,
V0047,admission_nc,Advances via Admission NC toward final release.,6.0,,,0.3795122802257538,
V0048,admission_nc,Includes Admission NC leading to inpatient checks and release.,5.0,,,0.015379437245428562,
V0049,admission_nc,"Features Admission NC, inpatient monitoring, release, and subsequent ER return tracking.",7.0,,,0.4265521466732025,
V0050,,Ends at CRP testing during early emergency assessment.,,admission_nc,1.0,,0.37032926082611084
V0051,admission_nc,"The narrative features an inpatient admission to a non-critical ward (Admission NC) and culminates in release, fitting the admission non-critical criteria.",4.0,,,0.12944914400577545,
V0052,admission_nc,The narrative includes non-critical inpatient admission (Admission NC) and measures against post-discharge complications via a Return ER outcome.,6.0,,,0.40361687541007996,
V0053,admission_nc,The case involves non-critical admission (Admission NC) followed by final release (Release A).,8.0,,,0.38241544365882874,
V0054,admission_nc,"The narrative records an admission to a non-critical ward (Admission NC) and eventual return to ER, matching post-discharge monitoring.",6.0,,,0.3760647773742676,
V0055,admission_nc,Includes non-critical inpatient care steps (Admission NC) and tracks return rates.,6.0,,,0.4989136755466461,
V0056,,The workflow ends at IV Antibiotics without involving an admission to a non-critical inpatient ward.,,admission_nc,2.0,,0.04364530369639397
V0057,admission_nc,"Features Admission NC and ends with Release A, realizing the non-critical admission workflow.",7.0,,,0.38008415699005127,
V0058,admission_nc,Progresses through ER to Admission NC and finishes with a release.,7.0,,,0.37483882904052734,
V0059,admission_nc,Includes Admission NC and monitors the patient towards final release.,5.0,,,0.03580353036522865,
V0060,admission_nc,Involves a non-critical inpatient stay (Admission NC) and an ER return event.,6.0,,,0.4131346642971039,
V0061,admission_nc,Advances clinical workflow through Admission NC toward discharge.,1.0,,,0.006760756019502878,
V0062,,Terminates at IV Antibiotics without any admission to a non-critical ward.,,admission_nc,1.0,,0.019983569160103798
V0063,admission_nc,Advances clinical workflow via Admission NC towards final release.,13.0,,,0.005454994738101959,
V0064,admission_nc,Features Admission NC and concludes with a release.,6.0,,,0.18290001153945923,
V0065,admission_nc,Includes Admission NC steps advancing toward final release.,4.0,,,0.12566904723644257,
V0066,admission_nc,Proceeds through Admission NC and ends with Release A.,7.0,,,0.38287511467933655,
V0067,admission_nc,Contains an Admission NC activity and ends with Release A.,5.0,,,0.008953345939517021,
V0068,admission_nc,Includes Admission NC steps within the inpatient workflow despite an initial intensive care touchpoint.,6.0,,,0.4645063877105713,
V0069,admission_nc,Features Admission NC leading up to Release A.,5.0,,,0.007503002882003784,
V0070,admission_nc,Advances through Admission NC and concludes with Release A.,4.0,,,0.19275180995464325,
V0071,admission_nc,Involves Admission NC and measures against post-discharge complications with a Return ER outcome.,6.0,,,0.515049159526825,
V0072,admission_nc,Progresses to Admission NC and monitors post-discharge return rates.,5.0,,,0.3388845920562744,
V0073,admission_nc,Includes Admission NC and concludes with a release.,5.0,,,0.016926264390349388,
V0074,admission_nc,Features Admission NC and tracks eventual return to ER.,6.0,,,0.6800290942192078,
V0075,admission_nc,Contains non-critical inpatient admission events (Admission NC) and monitors ER return rates.,8.0,,,0.5915619730949402,
V0076,admission_nc,"The narrative includes Admission NC, advancing the clinical workflow for the patient.",8.0,,,0.7077960968017578,
V0077,admission_nc,The narrative features Admission NC as part of the inpatient ward stay.,6.0,,,0.5452136397361755,
V0078,admission_nc,The narrative includes Admission NC representing admission to a non-critical inpatient ward.,10.0,,,0.5075457692146301,
V0079,admission_nc,"The narrative includes Admission NC, marking non-critical ward admission.",6.0,,,0.19278836250305176,
V0080,admission_nc,The narrative contains Admission NC indicating a stay in a non-critical ward.,7.0,,,0.5355098247528076,
V0081,,The narrative ends at IV Liquid and does not include any admission to an inpatient ward.,,admission_nc,3.0,,0.09630604833364487
V0082,admission_nc,The narrative includes Admission NC following initial assessment and admission.,7.0,,,0.35728147625923157,
V0083,admission_nc,The narrative contains Admission NC representing the non-critical inpatient ward stay.,7.0,,,0.3975108563899994,
V0084,admission_nc,The narrative records Admission NC advancing the patient's workflow.,3.0,,,0.34759798645973206,
V0085,admission_nc,The narrative features Admission NC for the non-critical inpatient ward.,6.0,,,0.527555525302887,
V0086,admission_nc,"The narrative includes Admission NC, aligning with non-critical ward admission.",5.0,,,0.023590875789523125,
V0087,admission_nc,The narrative contains Admission NC indicating progression to a non-critical ward.,5.0,,,0.12403178215026855,
V0088,,The narrative ends at IV Antibiotics without any admission event.,,admission_nc,3.0,,0.0675748810172081
V0089,admission_nc,The narrative includes Admission NC marking inpatient care in a non-critical ward.,8.0,,,0.5585710406303406,
V0090,admission_nc,The narrative features Admission NC for the non-critical ward workflow.,6.0,,,0.016834812238812447,
V0091,admission_nc,The narrative records Admission NC as part of the patient's stay.,14.0,,,0.5086774230003357,
V0092,,The narrative terminates at LacticAcid without progressing to an admission.,,admission_nc,2.0,,0.003960905596613884
V0093,admission_nc,The narrative includes Admission NC reflecting the non-critical inpatient admission.,5.0,,,0.3431936800479889,
V0094,admission_nc,"The narrative contains Admission NC, advancing the inpatient clinical workflow.",5.0,,,0.3969850242137909,
V0095,admission_nc,The narrative features Admission NC representing non-critical ward placement.,3.0,,,0.03357747569680214,
V0096,admission_nc,The narrative includes Admission NC as part of the patient management process.,7.0,,,0.35102415084838867,
V0097,admission_nc,The narrative contains Admission NC for non-critical inpatient care.,4.0,,,0.1254587024450302,
V0098,admission_nc,The narrative includes Admission NC reflecting admission to a non-critical ward.,8.0,,,0.6763704419136047,
V0099,admission_nc,The narrative records Admission NC advancing the workflow toward discharge.,3.0,,,0.11987689882516861,
V0100,admission_nc,The narrative includes Admission NC for the non-critical inpatient ward stay.,4.0,,,0.017959458753466606,
V0101,admission_nc,"The patient is admitted to a non-critical inpatient ward (Admission NC) and subsequently released, matching the Admission Non-Critical category.",8.0,,,0.4279285967350006,
V0102,admission_nc,The narrative features an admission to a non-critical ward (Admission NC) leading towards final release.,4.0,,,0.1296493411064148,
V0103,admission_nc,"Involves Admission NC and advances the clinical workflow toward release, fitting the Admission Non-Critical category.",8.0,,,0.13969536125659943,
V0104,admission_nc,The clinical path includes Admission NC and follows the inpatient progression to release and potential post-discharge return.,8.0,,,0.7459506988525391,
V0105,admission_nc,Shows admission to the non-critical ward (Admission NC) and subsequent tests leading to final release.,9.0,,,0.44610825181007385,
V0106,admission_nc,Realizes Admission Non-Critical as the patient is routed through Admission NC and monitored.,10.0,,,0.16826117038726807,
V0107,admission_nc,Features Admission NC as part of the inpatient treatment workflow prior to release.,6.0,,,0.004118672106415033,
V0108,admission_nc,"Includes Admission NC, advancing the clinical workflow toward release and potential ER return.",7.0,,,0.3542792797088623,
V0109,admission_nc,The workflow incorporates Admission NC for non-critical inpatient care before release and return.,7.0,,,0.6261156797409058,
V0110,admission_nc,"Patient is admitted via Admission NC, fitting the non-critical inpatient workflow definition.",7.0,,,0.7499873638153076,
V0111,admission_nc,"Directly culminates in Admission NC, matching the inpatient admission criteria.",8.0,,,0.7885704040527344,
V0112,admission_nc,"Includes Admission NC in the care path, advancing the workflow toward final disposition.",5.0,,,0.5062620639801025,
V0113,admission_nc,"Features Admission NC, progressing the patient through non-critical inpatient care.",8.0,,,0.7185567021369934,
V0114,admission_nc,"Includes Admission NC followed by ongoing checks and release, matching Admission Non-Critical.",5.0,,,0.13551732897758484,
V0115,admission_nc,"Contains Admission NC in the sequence, aligning with non-critical inpatient management.",5.0,,,0.42864349484443665,
V0116,admission_nc,Workflow progresses through Admission NC toward discharge and potential ER return.,6.0,,,0.39134398102760315,
V0117,admission_nc,"Includes Admission NC, satisfying the criteria for non-critical ward admission.",6.0,,,0.47209587693214417,
V0118,admission_nc,"Patient undergoes Admission NC, advancing the workflow toward release.",6.0,,,0.017522422596812248,
V0119,admission_nc,"The sequence incorporates Admission NC, fitting the inpatient admission category.",6.0,,,0.011857488192617893,
V0120,admission_nc,Proceeds via Admission NC toward release and potential ER return.,10.0,,,0.5555859208106995,
V0121,admission_nc,"Includes Admission NC, realizing the non-critical inpatient admission process.",7.0,,,0.3959503173828125,
V0122,admission_nc,Features Admission NC as part of the patient's inpatient clinical workflow.,4.0,,,0.017666222527623177,
V0123,admission_nc,"Contains Admission NC, advancing the clinical workflow toward final release.",10.0,,,0.47200170159339905,
V0124,admission_nc,"Involves Admission NC, aligning with the non-critical inpatient pathway.",4.0,,,0.33501124382019043,
V0125,,"This narrative includes Admission IC (critical intensive care) prior to Admission NC, which deviates significantly from a purely non-critical admission pathway under this specific taxonomy.",,admission_nc,6.0,,0.0021829388570040464
V0126,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",4.0,,,0.5565704703330994,
V0127,,"The narrative does not contain any admission to a non-critical inpatient ward, stopping at LacticAcid.",,admission_nc,2.0,,0.23709064722061157
V0128,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",13.0,,,0.5269414782524109,
V0129,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",20.0,,,0.5533310770988464,
V0130,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",4.0,,,0.023272523656487465,
V0131,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",8.0,,,0.6697755455970764,
V0132,,The narrative terminates at IV Antibiotics without any non-critical admission.,,admission_nc,4.0,,0.3351621925830841
V0133,,The narrative terminates at IV Antibiotics without any non-critical admission.,,admission_nc,4.0,,0.3392581641674042
V0134,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",17.0,,,0.5776081085205078,
V0135,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",5.0,,,0.0295835230499506,
V0136,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",22.0,,,0.5279905796051025,
V0137,,The narrative terminates at LacticAcid without any non-critical admission.,,admission_nc,2.0,,0.01278902217745781
V0138,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",4.0,,,0.3469054698944092,
V0139,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",21.0,,,0.17792421579360962,
V0140,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",8.0,,,0.5357482433319092,
V0141,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",10.0,,,0.5187110900878906,
V0142,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",3.0,,,0.007315053138881922,
V0143,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",7.0,,,0.34454524517059326,
V0144,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",4.0,,,0.12547017633914948,
V0145,,The narrative contains only intensive care and emergency diagnostics/treatments without Admission NC.,,admission_nc,47.0,,0.03063969500362873
V0146,,The narrative terminates at Leucocytes without any non-critical admission.,,admission_nc,3.0,,0.21019303798675537
V0147,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",5.0,,,0.46253904700279236,
V0148,,The narrative terminates at IV Antibiotics without any non-critical admission.,,admission_nc,2.0,,0.0060074119828641415
V0149,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",4.0,,,0.01694491319358349,
V0150,admission_nc,"The narrative includes Admission NC, realizing the Admission Non-Critical workflow.",8.0,,,0.4464205205440521,
V0151,admission_nc,The narrative includes admission to a non-critical inpatient ward (Admission NC) and follows the clinical workflow toward release and potential ER return.,20.0,,,0.5508434772491455,
V0152,admission_nc,The narrative features Admission NC events advancing the inpatient workflow toward release.,8.0,,,0.37128308415412903,
V0153,admission_nc,"The process includes an Admission NC event, fitting the non-critical inpatient admission category.",8.0,,,0.35094019770622253,
V0154,admission_nc,"The variant contains Admission NC, advancing the patient workflow toward inpatient care and eventual release/ER return.",7.0,,,0.5771765112876892,
V0155,admission_nc,"Admission NC is present in the sequence, realizing the non-critical admission category.",6.0,,,0.5398070216178894,
V0156,admission_nc,The narrative includes Admission NC steps advancing the patient's inpatient stay.,7.0,,,0.33443188667297363,
V0157,admission_nc,"Admission NC appears in the variant, realizing the non-critical inpatient ward admission workflow.",9.0,,,0.36390015482902527,
V0158,admission_nc,"The variant features Admission NC, progressing the clinical workflow in a non-critical ward.",6.0,,,0.11933472752571106,
V0159,admission_nc,"Admission NC is executed in the sequence, aligning with the non-critical inpatient category.",5.0,,,0.11899423599243164,
V0160,admission_nc,"The narrative contains Admission NC, fulfilling the criteria for non-critical inpatient ward admission.",7.0,,,0.4616328179836273,
V0161,admission_nc,"Admission NC steps are present, matching the admission to a non-critical inpatient ward goal.",5.0,,,0.5480968952178955,
V0162,admission_nc,"The variant includes Admission NC, advancing the patient workflow in a non-critical setting.",4.0,,,0.36307835578918457,
V0163,admission_nc,"Admission NC is part of the sequence, realizing the non-critical ward admission category.",7.0,,,0.4058655798435211,
V0164,admission_nc,"Although Admission IC is present, Admission NC is also included, allowing categorization under non-critical admission as it reaches that workflow stage.",10.0,,,0.5059947371482849,
V0165,admission_nc,"The narrative features Admission NC, advancing the clinical workflow toward final release.",7.0,,,0.35329070687294006,
V0166,admission_nc,"Admission NC is present multiple times, realizing the non-critical inpatient ward workflow.",8.0,,,0.1210278570652008,
V0167,,"The narrative includes Admission IC but lacks Admission NC, meaning it does not realize the non-critical admission category.",,admission_nc,5.0,,0.0018213874427601695
V0168,admission_nc,"The sequence includes Admission NC, satisfying the non-critical inpatient admission category criteria.",9.0,,,0.527099072933197,
V0169,admission_nc,"Admission NC is executed, realizing the clinical workflow for non-critical ward admission.",5.0,,,0.1354426145553589,
V0170,admission_nc,"The narrative features Admission NC, advancing the patient workflow toward final discharge or release.",6.0,,,0.335931658744812,
V0171,admission_nc,"Admission NC is present in the sequence, realizing the admission to a non-critical inpatient ward.",10.0,,,0.3440646827220917,
V0172,admission_nc,"The variant contains Admission NC, fitting the non-critical inpatient ward admission goal.",16.0,,,0.3607647120952606,
V0173,admission_nc,"Admission NC appears in the narrative, advancing the clinical workflow toward release.",5.0,,,0.025402577593922615,
V0174,admission_nc,"The narrative includes Admission NC towards the end of the sequence, realizing the non-critical inpatient admission workflow.",47.0,,,0.4899185597896576,
V0175,admission_nc,"Admission NC is executed in the variant, fulfilling the criteria for non-critical inpatient ward admission.",4.0,,,0.12567274272441864,
V0176,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",7.0,,,0.013337201438844204,
V0177,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",4.0,,,0.13138198852539062,
V0178,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",18.0,,,0.13108320534229279,
V0179,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",4.0,,,0.5239884853363037,
V0180,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",9.0,,,0.7152121663093567,
V0181,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",7.0,,,0.3342682123184204,
V0182,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",16.0,,,0.16806526482105255,
V0183,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",10.0,,,0.49254488945007324,
V0184,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",5.0,,,0.2493474930524826,
V0185,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",17.0,,,0.17561520636081696,
V0186,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",6.0,,,0.19456125795841217,
V0187,,"The narrative lacks any 'Admission NC' activity, so it does not realize the admission_nc category.",,admission_nc,3.0,,0.3373466432094574
V0188,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",4.0,,,0.2546330690383911,
V0189,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",3.0,,,0.018141036853194237,
V0190,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",6.0,,,0.18426881730556488,
V0191,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",9.0,,,0.37262675166130066,
V0192,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",2.0,,,0.5546985268592834,
V0193,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",10.0,,,0.006393044721335173,
V0194,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",4.0,,,0.004726229701191187,
V0195,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",7.0,,,0.02358940802514553,
V0196,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",29.0,,,0.5744571685791016,
V0197,,"The narrative lacks any 'Admission NC' activity, so it does not realize the admission_nc category.",,admission_nc,1.0,,0.18411029875278473
V0198,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",6.0,,,0.36400189995765686,
V0199,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",7.0,,,0.36361777782440186,
V0200,admission_nc,"The narrative includes 'Admission NC', indicating the patient is admitted to a non-critical inpatient ward, realizing the admission_nc category.",6.0,,,0.34407076239585876,
V0201,admission_nc,"The narrative features Admission NC, advancing the clinical workflow toward final discharge while tracking post-discharge complications and ER return.",22.0,,,0.5101239681243896,
V0202,admission_nc,"The narrative includes Admission NC, leading toward final release while assessing post-discharge measures.",4.0,,,0.036341626197099686,
V0203,admission_nc,The narrative involves Admission NC and follows the inpatient non-critical pathway toward release and possible ER return.,7.0,,,0.3508644998073578,
V0204,admission_nc,"The narrative contains Admission NC, progressing the non-critical ward workflow toward release.",3.0,,,0.015146461315453053,
V0205,admission_nc,The narrative includes Admission NC within a non-critical inpatient workflow leading to release.,20.0,,,0.47577691078186035,
V0206,admission_nc,The narrative features Admission NC in a non-critical inpatient pathway ending in release.,7.0,,,0.7150461077690125,
V0207,admission_nc,"The narrative includes Admission NC, advancing clinical care for a non-critical inpatient.",4.0,,,0.023873882368206978,
V0208,admission_nc,"The narrative shows Admission NC, characterizing non-critical inpatient care advancing toward release.",9.0,,,0.13156025111675262,
V0209,admission_nc,The narrative incorporates Admission NC in the non-critical inpatient pathway.,6.0,,,0.37315940856933594,
V0210,admission_nc,"The narrative features Admission NC, advancing non-critical inpatient treatment and subsequent ER return monitoring.",6.0,,,0.40466514229774475,
V0211,admission_nc,The narrative includes Admission NC in a non-critical inpatient stay preceding release and ER return.,5.0,,,0.38038167357444763,
V0212,admission_nc,"The narrative contains Admission NC, advancing the inpatient non-critical workflow.",7.0,,,0.46591344475746155,
V0213,admission_nc,The narrative features Admission NC in the non-critical inpatient ward pathway.,9.0,,,0.674827516078949,
V0214,admission_nc,"The narrative includes Admission NC, advancing clinical workflow toward release.",5.0,,,0.030491793528199196,
V0215,admission_nc,The narrative shows Admission NC within the non-critical inpatient management workflow.,7.0,,,0.005095456261187792,
V0216,admission_nc,"The narrative contains Admission NC, advancing non-critical inpatient care.",3.0,,,0.4954260289669037,
V0217,,The narrative does not include Admission NC; it terminates at IV Antibiotics without non-critical inpatient ward admission.,,admission_nc,4.0,,0.051895543932914734
V0218,,"The narrative features Admission IC instead of Admission NC, realizing intensive rather than non-critical care.",,admission_nc,10.0,,0.037226609885692596
V0219,,The narrative does not include Admission NC and terminates prematurely during diagnostic testing.,,admission_nc,2.0,,0.16907767951488495
V0220,admission_nc,"The narrative includes Admission NC, advancing the non-critical inpatient workflow.",5.0,,,0.3732002079486847,
V0221,admission_nc,The narrative features Admission NC in the course of non-critical inpatient care.,6.0,,,0.2607724666595459,
V0222,admission_nc,"The narrative contains Admission NC, realizing the non-critical inpatient admission process.",9.0,,,0.11565542221069336,
V0223,admission_nc,"The narrative includes Admission NC, advancing non-critical inpatient clinical management.",5.0,,,0.22356729209423065,
V0224,admission_nc,The narrative features Admission NC as part of the non-critical inpatient workflow.,5.0,,,0.4393184185028076,
V0225,admission_nc,"The narrative includes Admission NC, advancing the non-critical inpatient ward workflow toward release.",7.0,,,0.719997227191925,
V0226,admission_nc,"The narrative features Admission NC, advancing the clinical workflow toward final discharge while tracking potential complications.",6.0,,,0.1367940753698349,
V0227,admission_nc,"The narrative includes Admission NC, representing non-critical inpatient admission and post-discharge complication monitoring.",5.0,,,0.46643924713134766,
V0228,admission_nc,"The narrative features Admission NC, fulfilling the non-critical ward admission criteria.",6.0,,,0.22239385545253754,
V0229,admission_nc,"The narrative includes Admission NC, indicating non-critical inpatient care pathway realization.",7.0,,,0.3514864444732666,
V0230,admission_nc,"The narrative contains Admission NC, satisfying non-critical inpatient ward admission and subsequent release/complication checks.",7.0,,,0.491645485162735,
V0231,admission_nc,"The narrative includes Admission NC, aligning with the non-critical inpatient admission workflow.",6.0,,,0.526244580745697,
V0232,,"The narrative ends at IV Antibiotics without involving Admission NC, so it does not realize the admission category.",,admission_nc,1.0,,0.036630779504776
V0233,admission_nc,"The narrative features Admission NC, fulfilling the criteria for non-critical inpatient admission.",7.0,,,0.3719724714756012,
V0234,,The narrative terminates at Leucocytes and lacks an inpatient admission activity.,,admission_nc,2.0,,0.36329925060272217
V0235,admission_nc,"The narrative includes Admission NC, realizing the non-critical inpatient care workflow.",4.0,,,0.20167313516139984,
V0236,admission_nc,"The narrative features Admission NC, advancing the patient to a non-critical inpatient ward.",6.0,,,0.3621377944946289,
V0237,admission_nc,"The narrative contains Admission NC, fulfilling the non-critical inpatient care and complication-tracking requirements.",6.0,,,0.4476865828037262,
