variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0123,release_a,The narrative concludes with Release A and measures against post-discharge ER returns.,10.0,release_c,6.0,0.4744272232055664,0.00400783633813262
V0124,release_a,The narrative concludes with Release A and measures against post-discharge ER returns.,4.0,release_d,5.0,0.3374367952346802,0.06021873280405998
V0125,release_a,The narrative concludes with Release A and measures against post-discharge ER returns.,12.0,release_b,9.0,0.5422167778015137,0.04005826637148857
V0126,release_a,"The narrative ends with Release A, matching the pathway A discharge criteria.",6.0,release_d,4.0,0.5569661855697632,0.13412079215049744
V0127,,"The narrative outcome is LacticAcid, which does not represent a patient discharge or release event.",,release_b,2.0,,0.3333404064178467
V0128,release_a,"The narrative concludes with Release A followed by an ER return, aligning with Release A metrics.",14.0,release_e,10.0,0.5293669700622559,0.02720847725868225
V0129,release_a,The narrative records Release A as the discharge activity.,21.0,release_b,14.0,0.5557566285133362,0.01423734799027443
V0130,release_a,The narrative finishes with Release A.,4.0,release_b,4.0,0.020846961066126823,0.3347034156322479
V0131,release_a,The patient is discharged via Release A before returning to the ER.,9.0,release_d,5.0,0.6722011566162109,0.24110810458660126
V0132,,"The process concludes with IV Antibiotics, which is not a discharge or disposition category.",,release_b,4.0,,0.3541009724140167
V0133,,"The outcome is IV Antibiotics, representing treatment rather than patient discharge.",,release_a,4.0,,0.3394845724105835
V0134,release_a,The variant includes Release A as part of the patient's discharge trajectory.,17.0,release_d,11.0,0.5800336599349976,0.0031509532127529383
V0135,release_a,The narrative concludes with Release A.,5.0,release_b,3.0,0.027157960459589958,0.33349481225013733
V0136,release_a,The patient discharge is marked by Release A.,19.0,release_e,11.0,0.5304161906242371,0.0030190572142601013
V0137,,"The sequence ends with LacticAcid, lacking any discharge event.",,release_a,2.0,,0.10903880000114441
V0138,release_c,"The narrative concludes with Release C, matching pathway C disposition.",0.0,release_a,2.0,0.13350969552993774,0.33340248465538025
V0139,release_a,The patient journey concludes with Release A.,21.0,release_b,15.0,0.17549864947795868,0.3903258740901947
V0140,release_a,The discharge event is explicitly logged as Release A.,7.0,release_b,7.0,0.5381738543510437,0.004738577641546726
V0141,release_a,The narrative features Release A as the discharge activity.,8.0,release_b,8.0,0.5211367011070251,0.0189781803637743
V0142,release_a,The patient is discharged with Release A.,4.0,release_c,3.0,0.004889489617198706,0.33476877212524414
V0143,release_a,The narrative ends with Release A prior to an ER return.,7.0,release_b,4.0,0.346970796585083,0.05068473517894745
V0144,release_a,The discharge step is recorded as Release A.,6.0,release_c,5.0,0.12304461747407913,0.33702418208122253
V0145,release_b,"The narrative concludes with Release B, matching pathway B discharge.",107.0,release_a,47.0,0.2256491780281067,0.3359471559524536
V0146,,"The sequence terminates at Leucocytes, which does not correspond to any discharge category.",,release_a,4.0,,0.35509324073791504
V0147,release_b,The patient is discharged via Release B.,5.0,release_a,2.0,0.0019673386123031378,0.3335767686367035
V0148,,"The outcome is IV Antibiotics, which represents treatment rather than a release event.",,release_a,2.0,,0.34093284606933594
V0149,release_a,The patient journey concludes with Release A.,7.0,release_b,5.0,0.014519348740577698,0.3346773386001587
V0150,release_b,"The narrative ends with Release B, realizing pathway B.",7.0,release_a,4.0,0.02203805185854435,0.33352211117744446
V0151,,"The narrative ends with Return ER, which does not match any of the release categories (release_a, release_b, release_c, release_d, release_e) as a terminal outcome.",,release_a,8.0,,0.0024876133538782597
V0152,release_a,"The outcome activity is Release A, directly realizing the Release A category.",9.0,release_b,6.0,0.3688575327396393,0.33369848132133484
V0153,release_a,"The outcome activity is Release A, directly realizing the Release A category.",8.0,release_b,3.0,0.3485146462917328,0.35031259059906006
V0154,,"The narrative ends with Return ER, meaning it does not conclude under any specified release category.",,release_a,3.0,,0.00043158556218259037
V0155,,"The narrative ends with Return ER, failing to achieve a final release category.",,release_a,2.0,,0.001960309222340584
V0156,release_a,"The outcome activity is Release A, directly realizing the Release A category.",6.0,release_b,2.0,0.3368574380874634,0.3720165193080902
V0157,,"The narrative ends with Return ER, which disqualifies it from matching any release category.",,release_a,4.0,,0.00028237293008714914
V0158,release_a,"The outcome activity is Release A, directly realizing the Release A category.",4.0,release_c,3.0,0.11690915375947952,0.3338530361652374
V0159,release_a,"The outcome activity is Release A, directly realizing the Release A category.",6.0,release_c,6.0,0.1165686771273613,0.33419349789619446
V0160,,"The narrative ends with Return ER, so it does not fit any of the release categories.",,release_a,2.0,,0.00032633054070174694
V0161,,"The narrative ends with Return ER, which is not represented among the release categories.",,release_a,2.0,,0.0013613001210615039
V0162,release_b,"The outcome activity is Release B, directly realizing the Release B category.",5.0,release_a,2.0,0.12079416960477829,0.33335936069488525
V0163,,"The narrative ends with Return ER, meaning it does not conclude in a release category.",,release_a,2.0,,0.0011654166737571359
V0164,,"The narrative ends with Return ER, failing to meet the criteria for any release category.",,release_a,6.0,,0.0013299818383529782
V0165,release_a,"The outcome activity is Release A, directly realizing the Release A category.",6.0,release_b,3.0,0.3508651554584503,0.34796205163002014
V0166,release_a,"The outcome activity is Release A, directly realizing the Release A category.",7.0,release_b,4.0,0.11860229820013046,0.3340848386287689
V0167,release_a,"The outcome activity is Release A, directly realizing the Release A category.",8.0,release_b,7.0,0.13510839641094208,0.3462560176849365
V0168,,"The narrative ends with Return ER, so it does not fit any release category.",,release_a,5.0,,0.00015762369730509818
V0169,release_a,"The outcome activity is Release A, directly realizing the Release A category.",4.0,release_b,4.0,0.13301704823970795,0.3366532623767853
V0170,release_b,"The outcome activity is Release B, directly realizing the Release B category.",7.0,release_c,3.0,0.1337714046239853,0.3337897062301636
V0171,,"The narrative ends with Return ER, disqualifying it from any release category.",,release_a,3.0,,6.1101432038412895e-06
V0172,,"The narrative ends with Return ER, which is not a release category.",,release_a,7.0,,0.0020500386599451303
V0173,release_a,"The outcome activity is Release A, directly realizing the Release A category.",8.0,release_d,5.0,0.022977015003561974,0.33683347702026367
V0174,,"The narrative ends with Return ER, failing to conclude under a release category.",,release_a,19.0,,0.0020638220012187958
V0175,release_a,"The outcome activity is Release A, directly realizing the Release A category.",4.0,release_c,4.0,0.1232471689581871,0.3368663489818573
V0176,release_a,"The narrative concludes with Release A, matching the discharge pathway A described in the taxonomy.",7.0,release_d,6.0,0.010911636985838413,0.33350467681884766
V0177,release_a,"The narrative concludes with Release A, matching the discharge pathway A described in the taxonomy.",3.0,release_d,3.0,0.12895642220973969,0.33354225754737854
V0178,release_a,"The narrative concludes with Release A, matching the discharge pathway A described in the taxonomy.",16.0,release_c,10.0,0.13350875675678253,0.3339240849018097
V0179,release_a,The narrative concludes with Release A despite a later return to ER.,6.0,release_d,6.0,0.5264140963554382,0.007021170109510422
V0180,release_a,The narrative concludes with Release A prior to a subsequent return to ER.,10.0,release_b,5.0,0.7176377177238464,0.23568369448184967
V0181,,The narrative ends with Leucocytes and does not reach a discharge category.,,release_a,4.0,,0.11143874377012253
V0182,release_a,"The narrative concludes with Release A, matching pathway A.",18.0,release_c,12.0,0.1704908162355423,0.33389338850975037
V0183,release_a,The narrative records Release A before a later Return ER event.,10.0,release_d,7.0,0.4949704706668854,0.013016493059694767
V0184,release_a,The narrative concludes with Release A.,5.0,release_b,4.0,0.24692194163799286,0.44497060775756836
V0185,release_a,The narrative concludes with Release A.,17.0,release_c,11.0,0.1780407875776291,0.3336044251918793
V0186,release_a,The narrative concludes with Release A.,6.0,release_d,4.0,0.19213569164276123,0.33885976672172546
V0187,,The narrative ends with CRP and does not reach a discharge event.,,release_a,4.0,,0.3404557704925537
V0188,release_a,The narrative concludes with Release A.,7.0,release_e,3.0,0.25220751762390137,0.44489288330078125
V0189,release_a,The narrative concludes with Release A.,3.0,release_c,4.0,0.015715472400188446,0.33348122239112854
V0190,release_a,The narrative concludes with Release A.,7.0,release_b,4.0,0.18184323608875275,0.33486512303352356
V0191,release_a,The narrative records Release A prior to a subsequent Return ER.,9.0,release_b,6.0,0.3750523030757904,0.022603221237659454
V0192,release_a,The narrative records Release A prior to a subsequent Return ER.,6.0,release_d,3.0,0.557124137878418,0.023688888177275658
V0193,release_a,The narrative concludes with Release A.,9.0,release_d,6.0,0.008818607777357101,0.3369658291339874
V0194,release_a,The narrative concludes with Release A.,7.0,release_c,4.0,0.002300665946677327,0.33387282490730286
V0195,release_a,The narrative concludes with Release A.,6.0,release_e,6.0,0.02116384357213974,0.3350203037261963
V0196,release_e,"The narrative concludes with Release E, matching category release_e.",24.0,release_d,15.0,0.37534478306770325,0.0017006737180054188
V0197,,The narrative ends with Leucocytes and does not reach any discharge category.,,release_a,2.0,,0.3290104866027832
V0198,release_a,The narrative concludes with Release A.,7.0,release_b,3.0,0.3615763187408447,0.3402493894100189
V0199,release_a,The narrative records Release A before a later Return ER.,8.0,release_c,5.0,0.3660433292388916,0.031612198799848557
V0200,release_a,The narrative records Release A before a later Return ER.,3.0,release_d,4.0,0.3464963436126709,0.05115919187664986
V0201,release_a,The narrative ends with Release A and tracks post-discharge ER returns.,22.0,release_d,13.0,0.5125495791435242,0.010391023941338062
V0202,release_a,"The narrative culminates in Release A, representing the discharge under pathway A.",4.0,release_b,2.0,0.033916063606739044,0.3399299383163452
V0203,release_a,The variant concludes with Release A followed by an ER return tracking indicator.,7.0,release_b,6.0,0.35329005122184753,0.04436549171805382
V0204,release_a,"The narrative ends with Release A, realizing pathway A discharge.",4.0,release_d,2.0,0.012720897793769836,0.3342151343822479
V0205,release_d,"The narrative explicitly concludes with Release D, matching pathway D.",17.0,release_e,9.0,0.012281385250389576,0.33384642004966736
V0206,release_b,"The narrative terminates with Release B, corresponding to pathway B.",5.0,release_a,3.0,0.36165082454681396,0.3340359926223755
V0207,release_a,The patient is discharged via Release A.,5.0,release_b,3.0,0.021448319777846336,0.33530476689338684
V0208,release_a,The narrative concludes with Release A.,8.0,release_c,8.0,0.12913468480110168,0.33372053503990173
V0209,release_a,The narrative terminates with Release A.,7.0,release_b,2.0,0.3707338571548462,0.3346366882324219
V0210,release_a,Discharged with Release A and tracked against post-discharge ER returns.,6.0,release_d,5.0,0.4070906937122345,0.009435187093913555
V0211,release_a,The case ends with Release A and a subsequent Return ER.,5.0,release_d,3.0,0.3828072249889374,0.014848300255835056
V0212,release_a,The narrative finishes via Release A before an ER return.,6.0,release_c,5.0,0.46833905577659607,0.0005257689044810832
V0213,release_a,The pathway concludes with Release A.,9.0,release_d,5.0,0.6772530674934387,0.2360561490058899
V0214,release_a,The patient is discharged with Release A.,4.0,release_b,3.0,0.028066230937838554,0.3340801000595093
V0215,release_a,Discharge is achieved through Release A.,8.0,release_d,4.0,0.007521019782871008,0.3356682360172272
V0216,release_a,The representative path terminates at Release A.,8.0,release_b,4.0,0.4978516101837158,0.015897588804364204
V0217,,"The narrative outcome is IV Antibiotics, which does not represent any of the defined release pathways.",,release_a,4.0,,0.36824917793273926
V0218,release_b,The narrative terminates with Release B.,14.0,release_a,10.0,0.197331503033638,0.33996978402137756
V0219,,The narrative ends with Leucocytes and does not reach a discharge or release state.,,release_a,2.0,,0.3091558516025543
V0220,release_a,The patient is discharged with Release A.,5.0,release_d,4.0,0.37562575936317444,0.022029763087630272
V0221,release_a,The process concludes via Release A.,6.0,release_b,5.0,0.25834691524505615,0.44998446106910706
V0222,release_a,The narrative terminates with Release A.,12.0,release_c,7.0,0.1180809810757637,0.3357127606868744
V0223,release_a,The patient journey ends with Release A.,2.0,release_c,3.0,0.2233027070760727,0.4474475383758545
V0224,release_a,The sequence leads to Release A followed by an ER return.,5.0,release_d,4.0,0.44174396991729736,0.02000712789595127
V0225,release_b,The narrative culminates in Release B.,7.0,release_a,4.0,0.25549080967903137,0.34730076789855957
V0226,release_a,"The narrative concludes with the outcome 'Release A', realizing Release A.",6.0,release_b,3.0,0.13436849415302277,0.33530184626579285
V0227,release_d,"The narrative includes 'Release D' in its sequence, realizing Release D.",7.0,release_a,3.0,0.336277037858963,0.00023641105508431792
V0228,release_a,"The narrative concludes with the outcome 'Release A', realizing Release A.",6.0,release_b,3.0,0.22447611391544342,0.44627413153648376
V0229,release_a,"The narrative includes 'Release A' before returning to the ER, realizing Release A.",6.0,release_c,5.0,0.34906089305877686,0.08004975318908691
V0230,release_a,"The narrative includes 'Release A' in its sequence, realizing Release A.",5.0,release_c,4.0,0.4940710961818695,0.012117087841033936
V0231,release_a,"The narrative includes 'Release A' in its sequence, realizing Release A.",5.0,release_d,4.0,0.528670072555542,0.004765125457197428
V0232,,"The narrative ends at IV Antibiotics without reaching any discharge disposition, so no category fits.",,release_a,3.0,,0.3529844284057617
V0233,release_a,"The narrative includes 'Release A' in its sequence, realizing Release A.",7.0,release_b,5.0,0.3743980824947357,0.02325746975839138
V0234,,"The narrative ends at Leucocytes without reaching any discharge disposition, so no category fits.",,release_a,3.0,,0.37387049198150635
V0235,release_a,"The narrative concludes with the outcome 'Release A', realizing Release A.",7.0,release_c,3.0,0.1992475539445877,0.3492058515548706
V0236,release_a,"The narrative concludes with the outcome 'Release A', realizing Release A.",8.0,release_b,3.0,0.3597122132778168,0.34211352467536926
V0237,release_a,"The narrative includes 'Release A' in its sequence, realizing Release A.",5.0,release_b,5.0,0.4501121938228607,0.01875261403620243
V0238,release_a,"The narrative concludes with the outcome 'Release A', realizing Release A.",6.0,release_b,5.0,0.11352663487195969,0.3338310420513153
V0239,release_c,"The narrative concludes with the outcome 'Release C', realizing Release C.",10.0,release_b,6.0,0.023911429569125175,0.3335825204849243
